sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,o1-2024-12-17_naive_0_generated_,o1-2024-12-17_naive_1_generated_,o1-2024-12-17_naive_2_generated_,o1-2024-12-17_naive_0_generated,o1-2024-12-17_naive_0_property,o1-2024-12-17_naive_0_combination_relevance,o1-2024-12-17_naive_0_root_relevance,o1-2024-12-17_naive_0_modifier_relevance,o1-2024-12-17_naive_0_indiv_max,o1-2024-12-17_naive_0_emergence,o1-2024-12-17_naive_1_generated,o1-2024-12-17_naive_1_property,o1-2024-12-17_naive_1_combination_relevance,o1-2024-12-17_naive_1_root_relevance,o1-2024-12-17_naive_1_modifier_relevance,o1-2024-12-17_naive_1_indiv_max,o1-2024-12-17_naive_1_emergence,o1-2024-12-17_naive_2_generated,o1-2024-12-17_naive_2_property,o1-2024-12-17_naive_2_combination_relevance,o1-2024-12-17_naive_2_root_relevance,o1-2024-12-17_naive_2_modifier_relevance,o1-2024-12-17_naive_2_indiv_max,o1-2024-12-17_naive_2_emergence
"Hotman points out that while they may be a people without a king a king without a people is as inconceivable as a pastor without a flock , and suggests that the supposed ancient kingdom of Francogallia was not subject to the law of inheritance as if it were a private patrimony but was habitually transferred by the votes and decisions of the people .",a pastor without a flock,pastor,flock,unfulfilled,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 4)","(4, 4, 4)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.2222222222222222,False,0.2222222222222222,"['{""property"": ""aimless""}']","['{""property"": ""unfulfilled""}']","['{""property"": ""aimless""}']",{'property': 'aimless'},aimless,0.6666666666666666,0.0,0.2222222222222222,0.2222222222222222,0.4444444444444444,{'property': 'unfulfilled'},unfulfilled,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'aimless'},aimless,0.7777777777777778,0.0,0.3333333333333333,0.3333333333333333,0.4444444444444445
The seafarers and the peasants always had a difficulty in keeping on peaceable terms with one another they were as different as land and sea.,land and sea,land,sea,different,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 2, 3)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""coastal""}']","['{""property"": ""coastal""}']","['{""property"": ""coastline""}']",{'property': 'coastal'},coastal,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.0,{'property': 'coastal'},coastal,0.5555555555555556,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.0,{'property': 'coastline'},coastline,1.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.11111111111111116
,a scooter with an oven,scooter,oven,impractical,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 2)","(3, 5, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.1111111111111111,False,0.3333333333333333,"['{""property"": ""ridiculous""}']","['{""property"": ""mobile cooking station""}']","['{""property"": ""impractical""}']",{'property': 'ridiculous'},ridiculous,1.0,0.2222222222222222,0.0,0.2222222222222222,0.7777777777777778,{'property': 'mobile cooking station'},mobile cooking station,0.2222222222222222,0.0,0.0,0.0,0.2222222222222222,{'property': 'impractical'},impractical,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667
"Thrue for ye, says Jack, Im bint double like a cod in a pot, wid my heels in my mouth amost.",a cod in a pot,cod,pot,helpless,emergent,"(component, emergent, emergent)","(3, 4, 3)","(2, 3, 2)","(2, 2, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""imminent meal""}']","['{""property"": ""culinarily confined""}']","['{""property"": ""hearty""}']",{'property': 'imminent meal'},imminent meal,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.33333333333333326,{'property': 'culinarily confined'},culinarily confined,1.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.4444444444444444,{'property': 'hearty'},hearty,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445
,the jar of hands,jar,hand,creepy,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 2)","(2, 4, 3)",0.6666666666666666,0.8888888888888888,0.0,0.2222222222222222,False,0.2222222222222222,"['{""property"": ""macabre""}']","['{""property"": ""macabre""}']","['{""property"": ""macabre""}']",{'property': 'macabre'},macabre,1.0,0.0,0.0,0.0,1.0,{'property': 'macabre'},macabre,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777777,{'property': 'macabre'},macabre,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777777
,a down vote,vote,down,disapproving,emergent,"(emergent, component, emergent)","(5, 5, 5)","(3, 3, 3)","(4, 5, 5)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""demotivating""}']","['{""property"": ""demoralizing""}']","['{""property"": ""disapproval""}']",{'property': 'demotivating'},demotivating,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'demoralizing'},demoralizing,0.6666666666666666,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.11111111111111105,{'property': 'disapproval'},disapproval,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556
She looks exactly like grumpy cat!,grumpy cat,cat,grumpy,famous,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 2, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""property"": ""meme-worthy""}']","['{""property"": ""viral meme""}']","['{""property"": ""viral phenomenon""}']",{'property': 'meme-worthy'},meme-worthy,1.0,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.11111111111111116,{'property': 'viral meme'},viral meme,0.8888888888888888,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.2222222222222222,{'property': 'viral phenomenon'},viral phenomenon,0.8888888888888888,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.11111111111111105
"You are, for me and my company, about as necessary as a fifth leg is to a dog.",a fifth leg,leg,fifth,unnecessary,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 1)","(1, 3, 1)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""redundant""}']","['{""property"": ""superfluous""}']","['{""property"": ""superfluous""}']",{'property': 'redundant'},redundant,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'superfluous'},superfluous,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'superfluous'},superfluous,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667
"Later, he was to describe this as tragic as the loss of a mother.",the loss of a mother,loss,mother,tragic,emergent,"(emergent, emergent, component)","(5, 5, 5)","(4, 5, 5)","(1, 5, 4)",0.111111111111111,0.8888888888888888,0.7777777777777778,0.1111111111111111,False,0.7777777777777778,"['{""property"": ""nurturing vacuum""}']","['{""property"": ""maternal void""}']","['{""property"": ""irrevocable identity shift""}']",{'property': 'nurturing vacuum'},nurturing vacuum,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.33333333333333326,{'property': 'maternal void'},maternal void,0.8888888888888888,0.5555555555555556,0.0,0.5555555555555556,0.33333333333333326,{'property': 'irrevocable identity shift'},irrevocable identity shift,0.7777777777777778,0.5555555555555556,0.8888888888888888,0.8888888888888888,0.0
A suit on that guy looks as fitting as socks on a rooster.,socks on a rooster,sock,rooster,impractical,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 2)","(1, 2, 1)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""comical""}']","['{""property"": ""bizarre""}']","['{""property"": ""absurd""}']",{'property': 'comical'},comical,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'bizarre'},bizarre,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.6666666666666667,{'property': 'absurd'},absurd,1.0,0.0,0.2222222222222222,0.2222222222222222,0.7777777777777778
"I will love hearing your flesh sizzle like a hog on a bonfire, you worthless spawn of elephant feces. ",a hog on a bonfire,hog,bonfire,suffering,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(2, 1, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""culinary spectacle""}']","['{""property"": ""barbaric""}']","['{""property"": ""ritualistic""}']",{'property': 'culinary spectacle'},culinary spectacle,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.5555555555555556,{'property': 'barbaric'},barbaric,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556,{'property': 'ritualistic'},ritualistic,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.2222222222222222
"Secondly, even if we grant for the sake of the argument that instinctive intelligence and an innate moral quality would prevent wrongdoing, it is obvious that individuals so characterized are as rare as the philosophers stone.",the philosophers stone,stone,philosopher,mythical,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(3, 4, 3)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""transformative""}']","['{""property"": ""transformative""}']","['{""property"": ""mythical""}']",{'property': 'transformative'},transformative,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'transformative'},transformative,1.0,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.4444444444444444,{'property': 'mythical'},mythical,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888
"Ben saw the head drop and roll , the body tumble forward like a sack of grain , the arms fall limp .",a sack of grain,sack,grain,bulky,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 3, 3)","(4, 3, 2)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""portable sustenance""}']","['{""property"": ""stockpile""}']","['{""property"": ""portable sustenance""}']",{'property': 'portable sustenance'},portable sustenance,0.7777777777777778,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.0,{'property': 'stockpile'},stockpile,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'portable sustenance'},portable sustenance,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.0
"The second one would have to be built kind of like a ship in the bottle to make it fit inside, which is not entirely practical.",a ship in the bottle,ship,bottle,impractical,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(1, 2, 1)","(2, 2, 1)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.1111111111111111,False,0.2222222222222222,"['{""property"": ""mesmerizing""}']","['{""property"": ""paradoxical""}']","['{""property"": ""ornamental""}']",{'property': 'mesmerizing'},mesmerizing,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.22222222222222227,{'property': 'paradoxical'},paradoxical,0.7777777777777778,0.2222222222222222,0.0,0.2222222222222222,0.5555555555555556,{'property': 'ornamental'},ornamental,0.8888888888888888,0.1111111111111111,0.4444444444444444,0.4444444444444444,0.4444444444444444
"Half veiled in mist, seen dimly like the moon through a cloud, Dido stands before him there and thus, for the first time, he is made certain of her death.",the moon through a cloud,moon,cloud,obscure,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(5, 5, 5)",0.111111111111111,0.6666666666666666,0.3333333333333333,0.5555555555555556,False,0.5555555555555556,"['{""property"": ""veiled""}']","['{""property"": ""veiled luminescence""}']","['{""property"": ""veiled luminosity""}']",{'property': 'veiled'},veiled,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.33333333333333326,{'property': 'veiled luminescence'},veiled luminescence,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'veiled luminosity'},veiled luminosity,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.0
Squids are as real as talking sponges.,talking sponges,sponge,talk,not real,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 1)","(1, 3, 2)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""absurd""}']","['{""property"": ""anthropomorphic""}']","['{""property"": ""whimsical""}']",{'property': 'absurd'},absurd,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'anthropomorphic'},anthropomorphic,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,0.0,{'property': 'whimsical'},whimsical,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666667
"But, as you may imagine, I was not as happy as a bear with honey.",a bear with honey,bear,honey,happy,emergent,"(emergent, component, emergent)","(4, 5, 5)","(3, 2, 3)","(4, 3, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""endearing""}']","['{""property"": ""blissful""}']","['{""property"": ""docile""}']",{'property': 'endearing'},endearing,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'blissful'},blissful,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'docile'},docile,0.5555555555555556,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.0
It springs directly from the heart and it moves straight onward like a shaft of light.,a shaft of light,shaft,light,direct,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 3, 3)","(4, 2, 4)",0.2222222222222222,0.7777777777777778,0.5555555555555556,0.3333333333333333,False,0.5555555555555556,"['{""property"": ""epiphany""}']","['{""property"": ""focused radiance""}']","['{""property"": ""cinematic""}']",{'property': 'epiphany'},epiphany,0.5555555555555556,0.0,0.3333333333333333,0.3333333333333333,0.22222222222222227,{'property': 'focused radiance'},focused radiance,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22222222222222227,{'property': 'cinematic'},cinematic,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.0
Street lights are droopin like popeye without spinach,popeye without spinach,popeye,spinach,weak,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 4, 1)","(1, 5, 1)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0,"['{""property"": ""unimpressive""}']","['{""property"": ""weak""}']","['{""property"": ""weak""}']",{'property': 'unimpressive'},unimpressive,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'weak'},weak,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778,{'property': 'weak'},weak,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666
"When wind rushed over her tracks they were blown away like sand over empires, erased forever. ",sand over empires,sand,empire,erased,emergent,"(emergent, emergent, emergent)","(4, 5, 4)","(2, 3, 2)","(3, 4, 3)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""impermanence""}']","['{""property"": ""humbling""}']","['{""property"": ""humbling""}']",{'property': 'impermanence'},impermanence,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.2222222222222222,{'property': 'humbling'},humbling,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444445,{'property': 'humbling'},humbling,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.5555555555555556
"come along , grasp my hand properly amelia , you are as limp as a gasping fish .",a gasping fish,fish,gasp,helpless,emergent,"(emergent, emergent, emergent)","(5, 5, 4)","(2, 2, 2)","(4, 4, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,True,0.3333333333333333,"['{""property"": ""pitiful""}']","['{""property"": ""unsettling""}']","['{""property"": ""distressing""}']",{'property': 'pitiful'},pitiful,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'unsettling'},unsettling,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'distressing'},distressing,0.8888888888888888,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.33333333333333326
But... you are as graceful as a three legged duck.',a three legged duck,duck,legged,lacking gracefulness,emergent,"(emergent, component, emergent)","(5, 4, 5)","(2, 3, 2)","(2, 1, 3)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""startling""}']","['{""property"": ""comical""}']","['{""property"": ""bewildering""}']",{'property': 'startling'},startling,0.7777777777777778,0.2222222222222222,0.0,0.2222222222222222,0.5555555555555556,{'property': 'comical'},comical,0.7777777777777778,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.33333333333333337,{'property': 'bewildering'},bewildering,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556
The pilot got it under control but it seemed that they were being tossed around like popcorn in a popper.,popcorn in a popper,popcorn,popper,tossed around,emergent,"(component, emergent, emergent)","(4, 5, 5)","(3, 4, 4)","(3, 4, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""mesmerizing""}']","['{""property"": ""anticipatory""}']","['{""property"": ""entertaining""}']",{'property': 'mesmerizing'},mesmerizing,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'anticipatory'},anticipatory,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.33333333333333326,{'property': 'entertaining'},entertaining,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222
That's about as realistic as a fish on a bicycle.,a fish on a bicycle,fish,bicycle,improbable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 1, 3)","(1, 1, 3)",1.0,1.0,0.0,0.0,False,0.0,"['{""property"": ""absurd""}']","['{""property"": ""absurd""}']","['{""property"": ""nonsensical""}']",{'property': 'absurd'},absurd,1.0,0.0,0.0,0.0,1.0,{'property': 'absurd'},absurd,1.0,0.0,0.0,0.0,1.0,{'property': 'nonsensical'},nonsensical,1.0,0.0,0.0,0.0,1.0
Is that sort of like a moo point?,a moo point,point,moo,irrelevant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 1)","(1, 1, 1)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""pun-laden""}']","['{""property"": ""irrelevant""}']","['{""property"": ""comical irrelevance""}']",{'property': 'pun-laden'},pun-laden,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.0,{'property': 'irrelevant'},irrelevant,1.0,0.0,0.0,0.0,1.0,{'property': 'comical irrelevance'},comical irrelevance,0.8888888888888888,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2222222222222222
Her eyes bright like a dying sun.,a dying sun,sun,die,dimming,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 3)","(5, 5, 5)",0.8888888888888888,0.8888888888888888,0.0,0.0,False,0.0,"['{""property"": ""apocalyptic""}']","['{""property"": ""uninhabitable""}']","['{""property"": ""celestial dread""}']",{'property': 'apocalyptic'},apocalyptic,0.7777777777777778,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.5555555555555556,{'property': 'uninhabitable'},uninhabitable,1.0,1.0,0.0,1.0,0.0,{'property': 'celestial dread'},celestial dread,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778
More like a robbing crew.,a robbing crew,crew,rob,threaten,emergent,"(component, emergent, emergent)","(5, 5, 5)","(2, 2, 3)","(5, 4, 5)",0.4444444444444445,0.7777777777777778,0.1111111111111111,0.3333333333333333,True,0.3333333333333333,"['{""property"": ""amplified threat""}']","['{""property"": ""orchestrated intimidation""}']","['{""property"": ""amplified lawlessness""}']",{'property': 'amplified threat'},amplified threat,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444445,{'property': 'orchestrated intimidation'},orchestrated intimidation,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'amplified lawlessness'},amplified lawlessness,0.7777777777777778,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444445
"Why, that there tower was as empty as a blown eggshell when we drove in the door, and climbed to the top and the smugglers will be ahugging theirselves that alls clear, and thinking they can go on with their work without any danger of a visit from the preventives.",a blown eggshell,eggshell,blow,empty,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 3, 4)","(2, 4, 3)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""decorative""}']","['{""property"": ""ornamental""}']","['{""property"": ""decorative""}']",{'property': 'decorative'},decorative,0.5555555555555556,0.5555555555555556,0.0,0.5555555555555556,0.0,{'property': 'ornamental'},ornamental,0.5555555555555556,0.2222222222222222,0.0,0.2222222222222222,0.33333333333333337,{'property': 'decorative'},decorative,0.7777777777777778,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444445
Christian values is about as meaningful as the flavor of water.,the flavor of water,flavor,water,lacking in significance,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 2, 1)","(4, 1, 1)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""paradoxical""}']","['{""property"": ""elusive""}']","['{""property"": ""underappreciated""}']",{'property': 'paradoxical'},paradoxical,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444445,{'property': 'elusive'},elusive,1.0,0.2222222222222222,0.0,0.2222222222222222,0.7777777777777778,{'property': 'underappreciated'},underappreciated,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22222222222222227
Their dialogue has many exclamation points when they talk quietly or nicely like the dialogue in Peanuts.,the dialogue in Peanuts,dialogue,peanut,informal,emergent,"(emergent, emergent, component)","(4, 5, 5)","(3, 4, 4)","(1, 1, 2)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""gentle psychoanalysis""}']","['{""property"": ""childlike profundity""}']","['{""property"": ""whimsical philosophical introspection""}']",{'property': 'gentle psychoanalysis'},gentle psychoanalysis,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'childlike profundity'},childlike profundity,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.5555555555555556,{'property': 'whimsical philosophical introspection'},whimsical philosophical introspection,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667
,five bucks an hour,buck,hour,low value,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 3)","(1, 2, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""property"": ""underpaid""}']","['{""property"": ""underpaid""}']","['{""property"": ""underpaid""}']",{'property': 'underpaid'},underpaid,0.7777777777777778,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444445,{'property': 'underpaid'},underpaid,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,{'property': 'underpaid'},underpaid,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556
Mr. Cinch's life was as regular as the movements of the stars.,the movements of the stars,movement,star,regular,emergent,"(emergent, component, emergent)","(5, 5, 5)","(4, 4, 4)","(3, 3, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""prophetic""}']","['{""property"": ""timekeeping""}']","['{""property"": ""predictive""}']",{'property': 'prophetic'},prophetic,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,{'property': 'timekeeping'},timekeeping,0.8888888888888888,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.33333333333333326,{'property': 'predictive'},predictive,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
"He was wearing black overalls, boots and and a white and black stripped shirt underneath like a prisoner from a cartoon. ",a prisoner from a cartoon,prisoner,cartoon,white striped shirt,emergent,"(emergent, emergent, emergent)","(4, 4, 5)","(2, 3, 3)","(3, 3, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""comical predicament""}']","['{""property"": ""dark whimsy""}']","['{""property"": ""lightheartedly menacing""}']",{'property': 'comical predicament'},comical predicament,0.6666666666666666,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.0,{'property': 'dark whimsy'},dark whimsy,0.5555555555555556,0.0,0.3333333333333333,0.3333333333333333,0.22222222222222227,{'property': 'lightheartedly menacing'},lightheartedly menacing,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.22222222222222227
"though i was pleased that hed finally shut up , right now , the clever security guard was as about as useful as a paper condom .",a paper condom,condom,paper,inadequate,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 1, 2)","(4, 1, 4)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""impractical""}']","['{""property"": ""paradoxical""}']","['{""property"": ""ineffective""}']",{'property': 'impractical'},impractical,1.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.7777777777777778,{'property': 'paradoxical'},paradoxical,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,{'property': 'ineffective'},ineffective,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666667
"Mr. Gloucester also perceived the man and his revolver, and Mr. Ilam came out of the safe rather like a jack out of a box.",a jack out of a box,jack,box,sudden,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 2, 2)","(1, 1, 2)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""startling""}']","['{""property"": ""startling""}']","['{""property"": ""startling""}']",{'property': 'startling'},startling,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111,0.6666666666666667,{'property': 'startling'},startling,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.22222222222222227,{'property': 'startling'},startling,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
I could pretty well recall exactly how baby shark sounds and nothing erases your mind quite like an ear worm.,an ear worm,worm,ear,catchy,emergent,"(emergent, emergent, component)","(5, 5, 5)","(1, 1, 3)","(1, 2, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""intrusive""}']","['{""property"": ""inescapable""}']","['{""property"": ""intrusive tune""}']",{'property': 'intrusive'},intrusive,0.8888888888888888,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.33333333333333326,{'property': 'inescapable'},inescapable,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'intrusive tune'},intrusive tune,1.0,0.0,0.1111111111111111,0.1111111111111111,0.8888888888888888
