sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,o1-mini-2024-09-12_naive_0_generated_,o1-mini-2024-09-12_naive_1_generated_,o1-mini-2024-09-12_naive_2_generated_,o1-mini-2024-09-12_naive_0_generated,o1-mini-2024-09-12_naive_0_property,o1-mini-2024-09-12_naive_0_combination_relevance,o1-mini-2024-09-12_naive_0_root_relevance,o1-mini-2024-09-12_naive_0_modifier_relevance,o1-mini-2024-09-12_naive_0_indiv_max,o1-mini-2024-09-12_naive_0_emergence,o1-mini-2024-09-12_naive_1_generated,o1-mini-2024-09-12_naive_1_property,o1-mini-2024-09-12_naive_1_combination_relevance,o1-mini-2024-09-12_naive_1_root_relevance,o1-mini-2024-09-12_naive_1_modifier_relevance,o1-mini-2024-09-12_naive_1_indiv_max,o1-mini-2024-09-12_naive_1_emergence,o1-mini-2024-09-12_naive_2_generated,o1-mini-2024-09-12_naive_2_property,o1-mini-2024-09-12_naive_2_combination_relevance,o1-mini-2024-09-12_naive_2_root_relevance,o1-mini-2024-09-12_naive_2_modifier_relevance,o1-mini-2024-09-12_naive_2_indiv_max,o1-mini-2024-09-12_naive_2_emergence
The seafarers and the peasants always had a difficulty in keeping on peaceable terms with one another they were as different as land and sea.,land and sea,land,sea,different,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 2, 3)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""intertidal""}']","['{""property"": ""intertidal""}']","['{""property"": ""intertidal""}']",{'property': 'intertidal'},intertidal,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,{'property': 'intertidal'},intertidal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,{'property': 'intertidal'},intertidal,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
,a scooter with an oven,scooter,oven,impractical,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 2)","(3, 5, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.1111111111111111,False,0.3333333333333333,"['{""property"": ""impractical""}']","['{""property"": ""hybrid""}']","['{""property"": ""unconventional""}']",{'property': 'impractical'},impractical,1.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.6666666666666667,{'property': 'hybrid'},hybrid,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,{'property': 'unconventional'},unconventional,1.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.6666666666666667
"Thrue for ye, says Jack, Im bint double like a cod in a pot, wid my heels in my mouth amost.",a cod in a pot,cod,pot,helpless,emergent,"(component, emergent, emergent)","(3, 4, 3)","(2, 3, 2)","(2, 2, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""cooked""}']","['{""property"": ""cooking""}']","['{""property"": ""brothy""}']",{'property': 'cooked'},cooked,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,{'property': 'cooking'},cooking,1.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.11111111111111116,{'property': 'brothy'},brothy,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666667
,the jar of hands,jar,hand,creepy,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 2)","(2, 4, 3)",0.6666666666666666,0.8888888888888888,0.0,0.2222222222222222,False,0.2222222222222222,"['{""property"": ""disturbing""}']","['{""property"": ""preserved humanity""}']","['{""property"": ""uncanny""}']",{'property': 'disturbing'},disturbing,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.7777777777777777,{'property': 'preserved humanity'},preserved humanity,0.2222222222222222,0.0,0.4444444444444444,0.4444444444444444,0.0,{'property': 'uncanny'},uncanny,1.0,0.0,0.1111111111111111,0.1111111111111111,0.8888888888888888
,a down vote,vote,down,disapproving,emergent,"(emergent, component, emergent)","(5, 5, 5)","(3, 3, 3)","(4, 5, 5)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""disapproval signal""}']","['{""property"": ""disapproval""}']","['{""property"": ""disapproval""}']",{'property': 'disapproval signal'},disapproval signal,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'disapproval'},disapproval,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'disapproval'},disapproval,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556
She looks exactly like grumpy cat!,grumpy cat,cat,grumpy,famous,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 2, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""property"": ""iconic""}']","['{""property"": ""internet meme""}']","['```json\n{""property"": ""iconic""}\n```']",{'property': 'iconic'},iconic,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.33333333333333326,{'property': 'internet meme'},internet meme,1.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.2222222222222222,{'property': 'iconic'},iconic,0.8888888888888888,0.6666666666666666,0.5555555555555556,0.6666666666666666,0.2222222222222222
"You are, for me and my company, about as necessary as a fifth leg is to a dog.",a fifth leg,leg,fifth,unnecessary,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 1)","(1, 3, 1)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""imbalance""}']","['{""property"": ""redundant""}']","['{""property"": ""unique locomotion""}']",{'property': 'imbalance'},imbalance,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888,{'property': 'redundant'},redundant,1.0,0.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,{'property': 'unique locomotion'},unique locomotion,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444445
"Later, he was to describe this as tragic as the loss of a mother.",the loss of a mother,loss,mother,tragic,emergent,"(emergent, emergent, component)","(5, 5, 5)","(4, 5, 5)","(1, 5, 4)",0.111111111111111,0.8888888888888888,0.7777777777777778,0.1111111111111111,False,0.7777777777777778,"['{""property"": ""emotional emptiness""}']","['{""property"": ""emptiness""}']","['{""property"": ""grief""}']",{'property': 'emotional emptiness'},emotional emptiness,0.8888888888888888,0.7777777777777778,0.0,0.7777777777777778,0.11111111111111105,{'property': 'emptiness'},emptiness,0.8888888888888888,0.7777777777777778,0.0,0.7777777777777778,0.11111111111111105,{'property': 'grief'},grief,0.8888888888888888,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.0
A suit on that guy looks as fitting as socks on a rooster.,socks on a rooster,sock,rooster,impractical,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 2)","(1, 2, 1)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""absurd""}']","['{""property"": ""absurd""}']","['{""property"": ""absurd""}']",{'property': 'absurd'},absurd,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777777,{'property': 'absurd'},absurd,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777777,{'property': 'absurd'},absurd,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777777
"I will love hearing your flesh sizzle like a hog on a bonfire, you worthless spawn of elephant feces. ",a hog on a bonfire,hog,bonfire,suffering,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(2, 1, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""sacrificial""}']","['{""property"": ""roasted""}']","['{""property"": ""gruesome""}']",{'property': 'sacrificial'},sacrificial,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'roasted'},roasted,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'gruesome'},gruesome,1.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.7777777777777778
"Secondly, even if we grant for the sake of the argument that instinctive intelligence and an innate moral quality would prevent wrongdoing, it is obvious that individuals so characterized are as rare as the philosophers stone.",the philosophers stone,stone,philosopher,mythical,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(3, 4, 3)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""transmutation""}']","['{""property"": ""magical""}']","['{""property"": ""immortality""}']",{'property': 'transmutation'},transmutation,1.0,0.0,0.0,0.0,1.0,{'property': 'magical'},magical,1.0,0.0,0.0,0.0,1.0,{'property': 'immortality'},immortality,1.0,0.0,0.0,0.0,1.0
"Ben saw the head drop and roll , the body tumble forward like a sack of grain , the arms fall limp .",a sack of grain,sack,grain,bulky,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 3, 3)","(4, 3, 2)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""bulk storage""}']","['{""property"": ""bulk""}']","['{""property"": ""bulky""}']",{'property': 'bulk storage'},bulk storage,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.11111111111111105,{'property': 'bulk'},bulk,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.0,{'property': 'bulky'},bulky,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445
"The second one would have to be built kind of like a ship in the bottle to make it fit inside, which is not entirely practical.",a ship in the bottle,ship,bottle,impractical,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(1, 2, 1)","(2, 2, 1)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.1111111111111111,False,0.2222222222222222,"['{""property"": ""miniaturized""}']","['{""property"": ""intricate""}']","['{""property"": ""encapsulated""}']",{'property': 'miniaturized'},miniaturized,1.0,0.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,{'property': 'intricate'},intricate,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.2222222222222222,{'property': 'encapsulated'},encapsulated,1.0,0.3333333333333333,1.0,1.0,0.0
"Half veiled in mist, seen dimly like the moon through a cloud, Dido stands before him there and thus, for the first time, he is made certain of her death.",the moon through a cloud,moon,cloud,obscure,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(5, 5, 5)",0.111111111111111,0.6666666666666666,0.3333333333333333,0.5555555555555556,False,0.5555555555555556,"['{""property"": ""diffused light""}']","['{""property"": ""mysterious""}']","['{""property"": ""partially hidden""}']",{'property': 'diffused light'},diffused light,0.7777777777777778,0.7777777777777778,0.6666666666666666,0.7777777777777778,0.0,{'property': 'mysterious'},mysterious,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.11111111111111116,{'property': 'partially hidden'},partially hidden,0.8888888888888888,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2222222222222222
Squids are as real as talking sponges.,talking sponges,sponge,talk,not real,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 1)","(1, 3, 2)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""sentient""}']","['{""property"": ""anthropomorphic""}']","['{""property"": ""anthropomorphic""}']",{'property': 'sentient'},sentient,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,{'property': 'anthropomorphic'},anthropomorphic,0.8888888888888888,0.0,0.7777777777777778,0.7777777777777778,0.11111111111111105,{'property': 'anthropomorphic'},anthropomorphic,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667
"But, as you may imagine, I was not as happy as a bear with honey.",a bear with honey,bear,honey,happy,emergent,"(emergent, component, emergent)","(4, 5, 5)","(3, 2, 3)","(4, 3, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""sticky fur""}']","['{""property"": ""sticky-furred""}']","['{""property"": ""sweet attraction""}']",{'property': 'sticky fur'},sticky fur,0.7777777777777778,0.2222222222222222,0.8888888888888888,0.8888888888888888,0.0,{'property': 'sticky-furred'},sticky-furred,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.22222222222222227,{'property': 'sweet attraction'},sweet attraction,0.7777777777777778,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.0
It springs directly from the heart and it moves straight onward like a shaft of light.,a shaft of light,shaft,light,direct,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 3, 3)","(4, 2, 4)",0.2222222222222222,0.7777777777777778,0.5555555555555556,0.3333333333333333,False,0.5555555555555556,"['{""property"": ""focused light column""}']","['{""property"": ""focused""}']","['{""property"": ""focused""}']",{'property': 'focused light column'},focused light column,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'focused'},focused,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,{'property': 'focused'},focused,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22222222222222227
Street lights are droopin like popeye without spinach,popeye without spinach,popeye,spinach,weak,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 4, 1)","(1, 5, 1)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0,"['{""property"": ""vulnerable""}']","['{""property"": ""weak""}']","['{""property"": ""vulnerable""}']",{'property': 'vulnerable'},vulnerable,0.7777777777777778,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.5555555555555556,{'property': 'weak'},weak,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666,{'property': 'vulnerable'},vulnerable,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.5555555555555556
"When wind rushed over her tracks they were blown away like sand over empires, erased forever. ",sand over empires,sand,empire,erased,emergent,"(emergent, emergent, emergent)","(4, 5, 4)","(2, 3, 2)","(3, 4, 3)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""entombed""}']","['{""property"": ""impermanence""}']","['{""property"": ""impermanence""}']",{'property': 'entombed'},entombed,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.5555555555555556,{'property': 'impermanence'},impermanence,0.7777777777777778,0.5555555555555556,0.8888888888888888,0.8888888888888888,0.0,{'property': 'impermanence'},impermanence,1.0,0.5555555555555556,0.8888888888888888,0.8888888888888888,0.11111111111111116
"come along , grasp my hand properly amelia , you are as limp as a gasping fish .",a gasping fish,fish,gasp,helpless,emergent,"(emergent, emergent, emergent)","(5, 5, 4)","(2, 2, 2)","(4, 4, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,True,0.3333333333333333,"['{""property"": ""distressed""}']","['{""property"": ""desperate""}']","['{""property"": ""distressed""}']",{'property': 'distressed'},distressed,0.8888888888888888,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2222222222222222,{'property': 'desperate'},desperate,0.8888888888888888,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.33333333333333326,{'property': 'distressed'},distressed,0.8888888888888888,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2222222222222222
But... you are as graceful as a three legged duck.',a three legged duck,duck,legged,lacking gracefulness,emergent,"(emergent, component, emergent)","(5, 4, 5)","(2, 3, 2)","(2, 1, 3)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""unbalanced""}']","['{""property"": ""wobbly""}']","['{""property"": ""unbalanced movement""}']",{'property': 'unbalanced'},unbalanced,0.8888888888888888,0.2222222222222222,0.0,0.2222222222222222,0.6666666666666666,{'property': 'wobbly'},wobbly,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,{'property': 'unbalanced movement'},unbalanced movement,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556
The pilot got it under control but it seemed that they were being tossed around like popcorn in a popper.,popcorn in a popper,popcorn,popper,tossed around,emergent,"(component, emergent, emergent)","(4, 5, 5)","(3, 4, 4)","(3, 4, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""popping""}']","['```json\n{""property"": ""ready to be served""}\n```']","['{""property"": ""ready-to-eat""}']",{'property': 'popping'},popping,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,{'property': 'ready to be served'},ready to be served,0.3333333333333333,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.0,{'property': 'ready-to-eat'},ready-to-eat,0.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.0
That's about as realistic as a fish on a bicycle.,a fish on a bicycle,fish,bicycle,improbable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 1, 3)","(1, 1, 3)",1.0,1.0,0.0,0.0,False,0.0,"['{""property"": ""absurd""}']","['{""property"": ""absurd""}']","['{""property"": ""absurd""}']",{'property': 'absurd'},absurd,1.0,0.0,0.0,0.0,1.0,{'property': 'absurd'},absurd,1.0,0.1111111111111111,0.0,0.1111111111111111,0.8888888888888888,{'property': 'absurd'},absurd,0.8888888888888888,0.0,0.1111111111111111,0.1111111111111111,0.7777777777777777
Is that sort of like a moo point?,a moo point,point,moo,irrelevant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 1)","(1, 1, 1)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""irrelevant""}']","['{""property"": ""irrelevant""}']","['{""property"": ""irrelevant""}']",{'property': 'irrelevant'},irrelevant,1.0,0.5555555555555556,0.0,0.5555555555555556,0.4444444444444444,{'property': 'irrelevant'},irrelevant,1.0,0.2222222222222222,0.0,0.2222222222222222,0.7777777777777778,{'property': 'irrelevant'},irrelevant,1.0,0.2222222222222222,0.0,0.2222222222222222,0.7777777777777778
Her eyes bright like a dying sun.,a dying sun,sun,die,dimming,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 3)","(5, 5, 5)",0.8888888888888888,0.8888888888888888,0.0,0.0,False,0.0,"['{""property"": ""fading""}']","['{""property"": ""dimmed luminosity""}']","['{""property"": ""dim""}']",{'property': 'fading'},fading,0.8888888888888888,0.0,0.4444444444444444,0.4444444444444444,0.4444444444444444,{'property': 'dimmed luminosity'},dimmed luminosity,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,{'property': 'dim'},dim,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888
More like a robbing crew.,a robbing crew,crew,rob,threaten,emergent,"(component, emergent, emergent)","(5, 5, 5)","(2, 2, 3)","(5, 4, 5)",0.4444444444444445,0.7777777777777778,0.1111111111111111,0.3333333333333333,True,0.3333333333333333,"['{""property"": ""organized""}']","['{""property"": ""criminal syndicate""}']","['{""property"": ""organized crime""}']",{'property': 'organized'},organized,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,{'property': 'criminal syndicate'},criminal syndicate,0.7777777777777778,0.2222222222222222,0.0,0.2222222222222222,0.5555555555555556,{'property': 'organized crime'},organized crime,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556
"Why, that there tower was as empty as a blown eggshell when we drove in the door, and climbed to the top and the smugglers will be ahugging theirselves that alls clear, and thinking they can go on with their work without any danger of a visit from the preventives.",a blown eggshell,eggshell,blow,empty,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 3, 4)","(2, 4, 3)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""resonant""}']","['{""property"": ""decorative""}']","['{""property"": ""intricate""}']",{'property': 'resonant'},resonant,0.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,{'property': 'decorative'},decorative,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.22222222222222227,{'property': 'intricate'},intricate,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333
Christian values is about as meaningful as the flavor of water.,the flavor of water,flavor,water,lacking in significance,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 2, 1)","(4, 1, 1)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""neutral taste""}']","['{""property"": ""neutral""}']","['{""property"": ""neutral""}']",{'property': 'neutral taste'},neutral taste,1.0,0.0,0.8888888888888888,0.8888888888888888,0.11111111111111116,{'property': 'neutral'},neutral,1.0,0.3333333333333333,1.0,1.0,0.0,{'property': 'neutral'},neutral,1.0,0.0,1.0,1.0,0.0
Their dialogue has many exclamation points when they talk quietly or nicely like the dialogue in Peanuts.,the dialogue in Peanuts,dialogue,peanut,informal,emergent,"(emergent, emergent, component)","(4, 5, 5)","(3, 4, 4)","(1, 1, 2)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""bittersweet""}']","['{""property"": ""childlike wisdom""}']","['{""property"": ""philosophical""}']",{'property': 'bittersweet'},bittersweet,0.7777777777777778,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444445,{'property': 'childlike wisdom'},childlike wisdom,0.7777777777777778,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444445,{'property': 'philosophical'},philosophical,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.22222222222222227
,five bucks an hour,buck,hour,low value,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 3)","(1, 2, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""property"": ""low pay rate""}']","['{""property"": ""low-paying""}']","['{""property"": ""underpaid""}']",{'property': 'low pay rate'},low pay rate,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'low-paying'},low-paying,0.8888888888888888,0.5555555555555556,0.0,0.5555555555555556,0.33333333333333326,{'property': 'underpaid'},underpaid,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556
Mr. Cinch's life was as regular as the movements of the stars.,the movements of the stars,movement,star,regular,emergent,"(emergent, component, emergent)","(5, 5, 5)","(4, 4, 4)","(3, 3, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""awe-inspiring""}']","['{""property"": ""gravitational""}']","['{""property"": ""celestial harmony""}']",{'property': 'awe-inspiring'},awe-inspiring,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.0,{'property': 'gravitational'},gravitational,0.8888888888888888,0.5555555555555556,1.0,1.0,0.0,{'property': 'celestial harmony'},celestial harmony,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.0
"He was wearing black overalls, boots and and a white and black stripped shirt underneath like a prisoner from a cartoon. ",a prisoner from a cartoon,prisoner,cartoon,white striped shirt,emergent,"(emergent, emergent, emergent)","(4, 4, 5)","(2, 3, 3)","(3, 3, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""comical""}']","['{""property"": ""comic""}']","['{""property"": ""comical""}']",{'property': 'comical'},comical,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.0,{'property': 'comic'},comic,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,0.0,{'property': 'comical'},comical,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.0
"though i was pleased that hed finally shut up , right now , the clever security guard was as about as useful as a paper condom .",a paper condom,condom,paper,inadequate,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 1, 2)","(4, 1, 4)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""unsuitable for protection""}']","['{""property"": ""unreliable""}']","['{""property"": ""ineffective""}']",{'property': 'unsuitable for protection'},unsuitable for protection,1.0,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.2222222222222222,{'property': 'unreliable'},unreliable,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'ineffective'},ineffective,1.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.7777777777777778
"Mr. Gloucester also perceived the man and his revolver, and Mr. Ilam came out of the safe rather like a jack out of a box.",a jack out of a box,jack,box,sudden,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 2, 2)","(1, 1, 2)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""surprising""}']","['{""property"": ""surprising""}']","['{""property"": ""surprising""}']",{'property': 'surprising'},surprising,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,{'property': 'surprising'},surprising,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'surprising'},surprising,0.6666666666666666,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333
I could pretty well recall exactly how baby shark sounds and nothing erases your mind quite like an ear worm.,an ear worm,worm,ear,catchy,emergent,"(emergent, emergent, component)","(5, 5, 5)","(1, 1, 3)","(1, 2, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""catchy""}']","['{""property"": ""involuntary""}']","['{""property"": ""intrusive""}']",{'property': 'catchy'},catchy,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,{'property': 'involuntary'},involuntary,0.8888888888888888,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.33333333333333326,{'property': 'intrusive'},intrusive,0.8888888888888888,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.5555555555555556
"Pluck's a very good thing, but pluck without brains is as useless as an engine without coal.",an engine without coal,engine,coal,powerless,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 3, 3)","(3, 4, 4)",0.7777777777777778,1.0,0.0,0.2222222222222222,True,0.2222222222222222,"['{""property"": ""nonfunctional""}']","['{""property"": ""clean""}']","['{""property"": ""silent""}']",{'property': 'nonfunctional'},nonfunctional,0.8888888888888888,0.1111111111111111,0.0,0.1111111111111111,0.7777777777777777,{'property': 'clean'},clean,0.2222222222222222,0.2222222222222222,0.0,0.2222222222222222,0.0,{'property': 'silent'},silent,1.0,0.0,1.0,1.0,0.0
,a peck in the eye,peck,eye,painful,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 3, 3)","(5, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""startling""}']","['{""property"": ""startling""}']","['{""property"": ""startling""}']",{'property': 'startling'},startling,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444445,{'property': 'startling'},startling,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444445,{'property': 'startling'},startling,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.4444444444444445
