sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,claude-3-5-sonnet-20241022_naive_0_generated_,claude-3-5-sonnet-20241022_naive_1_generated_,claude-3-5-sonnet-20241022_naive_2_generated_,claude-3-5-sonnet-20241022_naive_0_generated,claude-3-5-sonnet-20241022_naive_0_property,claude-3-5-sonnet-20241022_naive_0_combination_relevance,claude-3-5-sonnet-20241022_naive_0_root_relevance,claude-3-5-sonnet-20241022_naive_0_modifier_relevance,claude-3-5-sonnet-20241022_naive_0_indiv_max,claude-3-5-sonnet-20241022_naive_0_emergence,claude-3-5-sonnet-20241022_naive_1_generated,claude-3-5-sonnet-20241022_naive_1_property,claude-3-5-sonnet-20241022_naive_1_combination_relevance,claude-3-5-sonnet-20241022_naive_1_root_relevance,claude-3-5-sonnet-20241022_naive_1_modifier_relevance,claude-3-5-sonnet-20241022_naive_1_indiv_max,claude-3-5-sonnet-20241022_naive_1_emergence,claude-3-5-sonnet-20241022_naive_2_generated,claude-3-5-sonnet-20241022_naive_2_property,claude-3-5-sonnet-20241022_naive_2_combination_relevance,claude-3-5-sonnet-20241022_naive_2_root_relevance,claude-3-5-sonnet-20241022_naive_2_modifier_relevance,claude-3-5-sonnet-20241022_naive_2_indiv_max,claude-3-5-sonnet-20241022_naive_2_emergence
The seafarers and the peasants always had a difficulty in keeping on peaceable terms with one another they were as different as land and sea.,land and sea,land,sea,different,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 2, 3)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""coastline""}']","['{""property"": ""coastal""}']","['{""property"": ""borderline""}']",{'property': 'coastline'},coastline,1.0,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.11111111111111116,{'property': 'coastal'},coastal,0.5555555555555556,0.3333333333333333,1.0,1.0,0.0,{'property': 'borderline'},borderline,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22222222222222227
,a scooter with an oven,scooter,oven,impractical,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 2)","(3, 5, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.1111111111111111,False,0.3333333333333333,"['{""property"": ""ridiculous""}']","['{""property"": ""impractical""}']","['{""property"": ""impractical""}']",{'property': 'ridiculous'},ridiculous,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,{'property': 'impractical'},impractical,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556,{'property': 'impractical'},impractical,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556
"Thrue for ye, says Jack, Im bint double like a cod in a pot, wid my heels in my mouth amost.",a cod in a pot,cod,pot,helpless,emergent,"(component, emergent, emergent)","(3, 4, 3)","(2, 3, 2)","(2, 2, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""claustrophobic""}']","['{""property"": ""domestic seafood""}']","['{""property"": ""cramped""}']",{'property': 'claustrophobic'},claustrophobic,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778,{'property': 'domestic seafood'},domestic seafood,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,{'property': 'cramped'},cramped,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556
,the jar of hands,jar,hand,creepy,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 2)","(2, 4, 3)",0.6666666666666666,0.8888888888888888,0.0,0.2222222222222222,False,0.2222222222222222,"['{""property"": ""horrifying""}']","['{""property"": ""macabre""}']","['{""property"": ""macabre""}']",{'property': 'horrifying'},horrifying,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,{'property': 'macabre'},macabre,1.0,0.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,{'property': 'macabre'},macabre,1.0,0.0,0.1111111111111111,0.1111111111111111,0.8888888888888888
,a down vote,vote,down,disapproving,emergent,"(emergent, component, emergent)","(5, 5, 5)","(3, 3, 3)","(4, 5, 5)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""discouraging""}']","['{""property"": ""discouraging""}']","['{""property"": ""discouraging""}']",{'property': 'discouraging'},discouraging,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'discouraging'},discouraging,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'discouraging'},discouraging,0.7777777777777778,0.1111111111111111,0.5555555555555556,0.5555555555555556,0.2222222222222222
She looks exactly like grumpy cat!,grumpy cat,cat,grumpy,famous,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 2, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""property"": ""meme-worthy""}']","['{""property"": ""meme-worthy""}']","['{""property"": ""meme-worthy""}']",{'property': 'meme-worthy'},meme-worthy,1.0,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.11111111111111116,{'property': 'meme-worthy'},meme-worthy,1.0,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.11111111111111116,{'property': 'meme-worthy'},meme-worthy,1.0,0.8888888888888888,0.7777777777777778,0.8888888888888888,0.11111111111111116
"You are, for me and my company, about as necessary as a fifth leg is to a dog.",a fifth leg,leg,fifth,unnecessary,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 1)","(1, 3, 1)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""unnatural""}']","['{""property"": ""unnatural""}']","['{""property"": ""unnatural""}']",{'property': 'unnatural'},unnatural,1.0,0.0,0.0,0.0,1.0,{'property': 'unnatural'},unnatural,1.0,0.0,0.0,0.0,1.0,{'property': 'unnatural'},unnatural,1.0,0.0,0.0,0.0,1.0
"Later, he was to describe this as tragic as the loss of a mother.",the loss of a mother,loss,mother,tragic,emergent,"(emergent, emergent, component)","(5, 5, 5)","(4, 5, 5)","(1, 5, 4)",0.111111111111111,0.8888888888888888,0.7777777777777778,0.1111111111111111,False,0.7777777777777778,"['{""property"": ""orphaned""}']","['{""property"": ""orphaned""}']","['{""property"": ""orphaned""}']",{'property': 'orphaned'},orphaned,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,{'property': 'orphaned'},orphaned,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,{'property': 'orphaned'},orphaned,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556
A suit on that guy looks as fitting as socks on a rooster.,socks on a rooster,sock,rooster,impractical,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 2)","(1, 2, 1)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""comical""}']","['{""property"": ""comical""}']","['{""property"": ""comical""}']",{'property': 'comical'},comical,0.7777777777777778,0.3333333333333333,0.4444444444444444,0.4444444444444444,0.33333333333333337,{'property': 'comical'},comical,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.5555555555555556,0.2222222222222222,{'property': 'comical'},comical,0.7777777777777778,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.2222222222222222
"I will love hearing your flesh sizzle like a hog on a bonfire, you worthless spawn of elephant feces. ",a hog on a bonfire,hog,bonfire,suffering,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(2, 1, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""savory aroma""}']","['{""property"": ""smells like barbecue""}']","['{""property"": ""barbecue""}']",{'property': 'savory aroma'},savory aroma,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.33333333333333326,{'property': 'smells like barbecue'},smells like barbecue,1.0,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'barbecue'},barbecue,1.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.4444444444444444
"Secondly, even if we grant for the sake of the argument that instinctive intelligence and an innate moral quality would prevent wrongdoing, it is obvious that individuals so characterized are as rare as the philosophers stone.",the philosophers stone,stone,philosopher,mythical,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(3, 4, 3)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""immortality-granting""}']","['{""property"": ""immortality-granting""}']","['{""property"": ""immortality-granting""}']",{'property': 'immortality-granting'},immortality-granting,1.0,0.0,0.0,0.0,1.0,{'property': 'immortality-granting'},immortality-granting,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888,{'property': 'immortality-granting'},immortality-granting,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888
"Ben saw the head drop and roll , the body tumble forward like a sack of grain , the arms fall limp .",a sack of grain,sack,grain,bulky,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(3, 3, 3)","(4, 3, 2)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""tradeable""}']","['{""property"": ""heavy""}']","['{""property"": ""abundant""}']",{'property': 'tradeable'},tradeable,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.0,{'property': 'heavy'},heavy,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.22222222222222227,{'property': 'abundant'},abundant,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0
"The second one would have to be built kind of like a ship in the bottle to make it fit inside, which is not entirely practical.",a ship in the bottle,ship,bottle,impractical,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(1, 2, 1)","(2, 2, 1)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.1111111111111111,False,0.2222222222222222,"['{""property"": ""miniature""}']","['{""property"": ""miniaturized""}']","['{""property"": ""miniaturized""}']",{'property': 'miniature'},miniature,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'miniaturized'},miniaturized,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'miniaturized'},miniaturized,1.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667
"Half veiled in mist, seen dimly like the moon through a cloud, Dido stands before him there and thus, for the first time, he is made certain of her death.",the moon through a cloud,moon,cloud,obscure,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(5, 5, 5)",0.111111111111111,0.6666666666666666,0.3333333333333333,0.5555555555555556,False,0.5555555555555556,"['{""property"": ""mysterious""}']","['{""property"": ""mysterious""}']","['{""property"": ""mysterious""}']",{'property': 'mysterious'},mysterious,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.0,{'property': 'mysterious'},mysterious,0.7777777777777778,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.11111111111111116,{'property': 'mysterious'},mysterious,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.0
Squids are as real as talking sponges.,talking sponges,sponge,talk,not real,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 1)","(1, 3, 2)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""childlike""}']","['{""property"": ""educational""}']","['{""property"": ""educational""}']",{'property': 'childlike'},childlike,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'educational'},educational,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0,{'property': 'educational'},educational,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.0
"But, as you may imagine, I was not as happy as a bear with honey.",a bear with honey,bear,honey,happy,emergent,"(emergent, component, emergent)","(4, 5, 5)","(3, 2, 3)","(4, 3, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""sticky fur""}']","['{""property"": ""sticky fur""}']","['{""property"": ""messy""}']",{'property': 'sticky fur'},sticky fur,0.5555555555555556,0.0,0.7777777777777778,0.7777777777777778,0.0,{'property': 'sticky fur'},sticky fur,0.5555555555555556,0.0,0.7777777777777778,0.7777777777777778,0.0,{'property': 'messy'},messy,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.2222222222222222
It springs directly from the heart and it moves straight onward like a shaft of light.,a shaft of light,shaft,light,direct,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 3, 3)","(4, 2, 4)",0.2222222222222222,0.7777777777777778,0.5555555555555556,0.3333333333333333,False,0.5555555555555556,"['{""property"": ""ethereal""}']","['{""property"": ""ethereal""}']","['{""property"": ""heavenly""}']",{'property': 'ethereal'},ethereal,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,0.0,{'property': 'ethereal'},ethereal,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,0.0,{'property': 'heavenly'},heavenly,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,0.0
Street lights are droopin like popeye without spinach,popeye without spinach,popeye,spinach,weak,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 4, 1)","(1, 5, 1)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0,"['{""property"": ""powerless""}']","['{""property"": ""powerless""}']","['{""property"": ""powerless""}']",{'property': 'powerless'},powerless,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778,{'property': 'powerless'},powerless,0.7777777777777778,0.1111111111111111,0.0,0.1111111111111111,0.6666666666666667,{'property': 'powerless'},powerless,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778
"When wind rushed over her tracks they were blown away like sand over empires, erased forever. ",sand over empires,sand,empire,erased,emergent,"(emergent, emergent, emergent)","(4, 5, 4)","(2, 3, 2)","(3, 4, 3)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""transience""}']","['{""property"": ""temporality""}']","['{""property"": ""transience""}']",{'property': 'transience'},transience,0.8888888888888888,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.33333333333333326,{'property': 'temporality'},temporality,0.7777777777777778,0.2222222222222222,0.8888888888888888,0.8888888888888888,0.0,{'property': 'transience'},transience,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.33333333333333326
"come along , grasp my hand properly amelia , you are as limp as a gasping fish .",a gasping fish,fish,gasp,helpless,emergent,"(emergent, emergent, emergent)","(5, 5, 4)","(2, 2, 2)","(4, 4, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,True,0.3333333333333333,"['{""property"": ""dying""}']","['{""property"": ""dying""}']","['{""property"": ""dying""}']",{'property': 'dying'},dying,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'dying'},dying,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'dying'},dying,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.5555555555555556
But... you are as graceful as a three legged duck.',a three legged duck,duck,legged,lacking gracefulness,emergent,"(emergent, component, emergent)","(5, 4, 5)","(2, 3, 2)","(2, 1, 3)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""unstable""}']","['{""property"": ""unbalanced""}']","['{""property"": ""wobbly""}']",{'property': 'unstable'},unstable,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'unbalanced'},unbalanced,0.8888888888888888,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.6666666666666666,{'property': 'wobbly'},wobbly,0.7777777777777778,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.2222222222222222
The pilot got it under control but it seemed that they were being tossed around like popcorn in a popper.,popcorn in a popper,popcorn,popper,tossed around,emergent,"(component, emergent, emergent)","(4, 5, 5)","(3, 4, 4)","(3, 4, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""dancing""}']","['{""property"": ""ready to burst""}']","['{""property"": ""erupting""}']",{'property': 'dancing'},dancing,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'ready to burst'},ready to burst,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.11111111111111105,{'property': 'erupting'},erupting,0.8888888888888888,0.0,0.0,0.0,0.8888888888888888
That's about as realistic as a fish on a bicycle.,a fish on a bicycle,fish,bicycle,improbable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 1, 3)","(1, 1, 3)",1.0,1.0,0.0,0.0,False,0.0,"['{""property"": ""absurd""}']","['{""property"": ""absurd""}']","['{""property"": ""absurd""}']",{'property': 'absurd'},absurd,1.0,0.0,0.0,0.0,1.0,{'property': 'absurd'},absurd,1.0,0.0,0.0,0.0,1.0,{'property': 'absurd'},absurd,1.0,0.0,0.0,0.0,1.0
Is that sort of like a moo point?,a moo point,point,moo,irrelevant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 1)","(1, 1, 1)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""meaningless""}']","['{""property"": ""meaningless""}']","['{""property"": ""nonsensical""}']",{'property': 'meaningless'},meaningless,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'meaningless'},meaningless,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'nonsensical'},nonsensical,0.8888888888888888,0.0,0.5555555555555556,0.5555555555555556,0.33333333333333326
Her eyes bright like a dying sun.,a dying sun,sun,die,dimming,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 3)","(5, 5, 5)",0.8888888888888888,0.8888888888888888,0.0,0.0,False,0.0,"['{""property"": ""apocalyptic""}']","['{""property"": ""apocalyptic""}']","['{""property"": ""apocalyptic""}']",{'property': 'apocalyptic'},apocalyptic,0.7777777777777778,0.0,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'apocalyptic'},apocalyptic,0.7777777777777778,0.0,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'apocalyptic'},apocalyptic,0.7777777777777778,0.0,0.3333333333333333,0.3333333333333333,0.4444444444444445
More like a robbing crew.,a robbing crew,crew,rob,threaten,emergent,"(component, emergent, emergent)","(5, 5, 5)","(2, 2, 3)","(5, 4, 5)",0.4444444444444445,0.7777777777777778,0.1111111111111111,0.3333333333333333,True,0.3333333333333333,"['{""property"": ""synchronized""}']","['{""property"": ""coordinated""}']","['{""property"": ""organized""}']",{'property': 'synchronized'},synchronized,0.7777777777777778,0.7777777777777778,0.0,0.7777777777777778,0.0,{'property': 'coordinated'},coordinated,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.0,{'property': 'organized'},organized,0.7777777777777778,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.0
"Why, that there tower was as empty as a blown eggshell when we drove in the door, and climbed to the top and the smugglers will be ahugging theirselves that alls clear, and thinking they can go on with their work without any danger of a visit from the preventives.",a blown eggshell,eggshell,blow,empty,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 3, 4)","(2, 4, 3)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""fragmented""}']","['{""property"": ""worthless""}']","['{""property"": ""fragile artwork""}']",{'property': 'fragmented'},fragmented,1.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.4444444444444444,{'property': 'worthless'},worthless,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'fragile artwork'},fragile artwork,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.0
Christian values is about as meaningful as the flavor of water.,the flavor of water,flavor,water,lacking in significance,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 2, 1)","(4, 1, 1)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0,False,0.2222222222222222,"['{""property"": ""imperceptible""}']","['{""property"": ""tasteless""}']","['{""property"": ""bland""}']",{'property': 'imperceptible'},imperceptible,0.8888888888888888,0.0,0.3333333333333333,0.3333333333333333,0.5555555555555556,{'property': 'tasteless'},tasteless,1.0,0.0,0.8888888888888888,0.8888888888888888,0.11111111111111116,{'property': 'bland'},bland,1.0,0.0,0.8888888888888888,0.8888888888888888,0.11111111111111116
Their dialogue has many exclamation points when they talk quietly or nicely like the dialogue in Peanuts.,the dialogue in Peanuts,dialogue,peanut,informal,emergent,"(emergent, emergent, component)","(4, 5, 5)","(3, 4, 4)","(1, 1, 2)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""childlike wisdom""}']","['{""property"": ""philosophical""}']","['{""property"": ""philosophical""}']",{'property': 'childlike wisdom'},childlike wisdom,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.4444444444444445,{'property': 'philosophical'},philosophical,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.22222222222222227,{'property': 'philosophical'},philosophical,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.22222222222222227
,five bucks an hour,buck,hour,low value,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 3)","(1, 2, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""property"": ""underpaid""}']","['{""property"": ""underpaid""}']","['{""property"": ""underpaid""}']",{'property': 'underpaid'},underpaid,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,{'property': 'underpaid'},underpaid,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556,{'property': 'underpaid'},underpaid,0.8888888888888888,0.3333333333333333,0.0,0.3333333333333333,0.5555555555555556
Mr. Cinch's life was as regular as the movements of the stars.,the movements of the stars,movement,star,regular,emergent,"(emergent, component, emergent)","(5, 5, 5)","(4, 4, 4)","(3, 3, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""destiny""}']","['{""property"": ""celestial dance""}']","['{""property"": ""celestial dance""}']",{'property': 'destiny'},destiny,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,{'property': 'celestial dance'},celestial dance,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'celestial dance'},celestial dance,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5555555555555556
"He was wearing black overalls, boots and and a white and black stripped shirt underneath like a prisoner from a cartoon. ",a prisoner from a cartoon,prisoner,cartoon,white striped shirt,emergent,"(emergent, emergent, emergent)","(4, 4, 5)","(2, 3, 3)","(3, 3, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""comically miserable""}']","['{""property"": ""comical misfortune""}']","['{""property"": ""comical misfortune""}']",{'property': 'comically miserable'},comically miserable,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4444444444444445,{'property': 'comical misfortune'},comical misfortune,0.7777777777777778,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.0,{'property': 'comical misfortune'},comical misfortune,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.0
"though i was pleased that hed finally shut up , right now , the clever security guard was as about as useful as a paper condom .",a paper condom,condom,paper,inadequate,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 1, 2)","(4, 1, 4)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""dangerous""}']","['{""property"": ""ineffective""}']","['{""property"": ""dangerous""}']",{'property': 'dangerous'},dangerous,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778,{'property': 'ineffective'},ineffective,1.0,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.6666666666666667,{'property': 'dangerous'},dangerous,0.7777777777777778,0.0,0.0,0.0,0.7777777777777778
"Mr. Gloucester also perceived the man and his revolver, and Mr. Ilam came out of the safe rather like a jack out of a box.",a jack out of a box,jack,box,sudden,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 2, 2)","(1, 1, 2)",0.7777777777777777,0.8888888888888888,0.1111111111111111,0.0,False,0.1111111111111111,"['{""property"": ""startling""}']","['{""property"": ""startling""}']","['{""property"": ""startling""}']",{'property': 'startling'},startling,0.7777777777777778,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444445,{'property': 'startling'},startling,0.7777777777777778,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444445,{'property': 'startling'},startling,0.7777777777777778,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444445
I could pretty well recall exactly how baby shark sounds and nothing erases your mind quite like an ear worm.,an ear worm,worm,ear,catchy,emergent,"(emergent, emergent, component)","(5, 5, 5)","(1, 1, 3)","(1, 2, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""property"": ""catchy""}']","['{""property"": ""catchy""}']","['{""property"": ""repetitive melody""}']",{'property': 'catchy'},catchy,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,{'property': 'catchy'},catchy,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667,{'property': 'repetitive melody'},repetitive melody,1.0,0.0,0.0,0.0,1.0
"Pluck's a very good thing, but pluck without brains is as useless as an engine without coal.",an engine without coal,engine,coal,powerless,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 3, 3)","(3, 4, 4)",0.7777777777777778,1.0,0.0,0.2222222222222222,True,0.2222222222222222,"['{""property"": ""powerless""}']","['{""property"": ""non-functional""}']","['{""property"": ""inoperable""}']",{'property': 'powerless'},powerless,1.0,0.1111111111111111,0.2222222222222222,0.2222222222222222,0.7777777777777778,{'property': 'non-functional'},non-functional,0.8888888888888888,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.6666666666666666,{'property': 'inoperable'},inoperable,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666667
,a peck in the eye,peck,eye,painful,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 3, 3)","(5, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""property"": ""blinding""}']","['{""property"": ""painful""}']","['{""property"": ""blinding""}']",{'property': 'blinding'},blinding,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444445,{'property': 'painful'},painful,0.8888888888888888,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.5555555555555556,{'property': 'blinding'},blinding,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444445
