sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,claude-3-5-sonnet-20241022_naive_0_generated_,claude-3-5-sonnet-20241022_naive_1_generated_,claude-3-5-sonnet-20241022_naive_2_generated_,claude-3-5-sonnet-20241022_naive_0_generated,claude-3-5-sonnet-20241022_naive_0_combination,claude-3-5-sonnet-20241022_naive_0_modifier,claude-3-5-sonnet-20241022_naive_0_combination_relevance,claude-3-5-sonnet-20241022_naive_0_modifier_relevance,claude-3-5-sonnet-20241022_naive_0_indiv_max,claude-3-5-sonnet-20241022_naive_0_emergence,claude-3-5-sonnet-20241022_naive_1_generated,claude-3-5-sonnet-20241022_naive_1_combination,claude-3-5-sonnet-20241022_naive_1_modifier,claude-3-5-sonnet-20241022_naive_1_combination_relevance,claude-3-5-sonnet-20241022_naive_1_modifier_relevance,claude-3-5-sonnet-20241022_naive_1_indiv_max,claude-3-5-sonnet-20241022_naive_1_emergence,claude-3-5-sonnet-20241022_naive_2_generated,claude-3-5-sonnet-20241022_naive_2_combination,claude-3-5-sonnet-20241022_naive_2_modifier,claude-3-5-sonnet-20241022_naive_2_combination_relevance,claude-3-5-sonnet-20241022_naive_2_modifier_relevance,claude-3-5-sonnet-20241022_naive_2_indiv_max,claude-3-5-sonnet-20241022_naive_2_emergence
I really dont understand how these two get mixed up as they look about as similar as a house and a dragonfly.,a house and a dragonfly,house,dragonfly,disparate,emergent,"(emergent, emergent, emergent)","(4, 5, 4)","(1, 1, 2)","(1, 1, 3)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0,"['{""combination"": ""patchwork house"", ""modifier"": ""patchwork""}']","['{""combination"": ""patchwork house"", ""modifier"": ""patchwork""}']","['{""combination"": ""patchwork house"", ""modifier"": ""patchwork""}']","{'combination': 'patchwork house', 'modifier': 'patchwork'}",patchwork house,patchwork,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'patchwork house', 'modifier': 'patchwork'}",patchwork house,patchwork,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'patchwork house', 'modifier': 'patchwork'}",patchwork house,patchwork,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0
"my body tingles from head to toe , almost like the pins and needles when your arm falls asleep and starts to wake up .",the pins and needles,pin,needle,tingly,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(4, 2, 4)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""electric pin"", ""modifier"": ""electric""}']","['{""combination"": ""electric pin"", ""modifier"": ""electric""}']","['{""combination"": ""electric pin"", ""modifier"": ""electric""}']","{'combination': 'electric pin', 'modifier': 'electric'}",electric pin,electric,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'electric pin', 'modifier': 'electric'}",electric pin,electric,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'electric pin', 'modifier': 'electric'}",electric pin,electric,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.0
The seafarers and the peasants always had a difficulty in keeping on peaceable terms with one another they were as different as land and sea.,land and sea,land,sea,different,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 2, 3)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""lunar land"", ""modifier"": ""lunar""}']","['{""combination"": ""foreign land"", ""modifier"": ""foreign""}']","['{""combination"": ""foreign land"", ""modifier"": ""foreign""}']","{'combination': 'lunar land', 'modifier': 'lunar'}",lunar land,lunar,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'foreign land', 'modifier': 'foreign'}",foreign land,foreign,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'foreign land', 'modifier': 'foreign'}",foreign land,foreign,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105
I didn't have sex for the first time until I was 19 are about as helpful as a brick to the face.,a brick to the face,brick,face,harmful,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 1, 3)","(3, 1, 3)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""combination"": ""falling brick"", ""modifier"": ""falling""}']","['{""combination"": ""loose brick"", ""modifier"": ""loose""}']","['{""combination"": ""falling brick"", ""modifier"": ""falling""}']","{'combination': 'falling brick', 'modifier': 'falling'}",falling brick,fall,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'loose brick', 'modifier': 'loose'}",loose brick,loose,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.33333333333333337,"{'combination': 'falling brick', 'modifier': 'falling'}",falling brick,fall,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556
,a scooter with an oven,scooter,oven,impractical,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 2)","(3, 5, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.1111111111111111,False,0.3333333333333333,"['{""combination"": ""wooden scooter"", ""modifier"": ""wooden""}']","['{""combination"": ""giant scooter"", ""modifier"": ""giant""}']","['{""combination"": ""toy scooter"", ""modifier"": ""toy""}']","{'combination': 'wooden scooter', 'modifier': 'wooden'}",wooden scooter,wooden,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'giant scooter', 'modifier': 'giant'}",giant scooter,giant,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'toy scooter', 'modifier': 'toy'}",toy scooter,toy,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
,the jar of hands,jar,hand,creepy,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 2)","(2, 4, 3)",0.6666666666666666,0.8888888888888888,0.0,0.2222222222222222,False,0.2222222222222222,"['{""combination"": ""basement jar"", ""modifier"": ""basement""}']","['{""combination"": ""basement jar"", ""modifier"": ""basement""}']","['{""combination"": ""basement jar"", ""modifier"": ""basement""}']","{'combination': 'basement jar', 'modifier': 'basement'}",basement jar,basement,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'basement jar', 'modifier': 'basement'}",basement jar,basement,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'basement jar', 'modifier': 'basement'}",basement jar,basement,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0
"stopping was about as appealing as a bat to the kneecaps , but i did it . ",a bat to the kneecaps,bat,kneecap,unpleasant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 1, 2)","(4, 1, 2)",0.6666666666666667,1.0,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""combination"": ""rubber bat"", ""modifier"": ""rubber""}']","['{""combination"": ""plastic bat"", ""modifier"": ""plastic""}']","['{""combination"": ""plastic bat"", ""modifier"": ""plastic""}']","{'combination': 'rubber bat', 'modifier': 'rubber'}",rubber bat,rubber,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.0,"{'combination': 'plastic bat', 'modifier': 'plastic'}",plastic bat,plastic,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'plastic bat', 'modifier': 'plastic'}",plastic bat,plastic,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0
She looks exactly like grumpy cat!,grumpy cat,cat,grumpy,famous,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 2, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""combination"": ""internet cat"", ""modifier"": ""internet""}']","['{""combination"": ""internet cat"", ""modifier"": ""internet""}']","['{""combination"": ""internet cat"", ""modifier"": ""internet""}']","{'combination': 'internet cat', 'modifier': 'internet'}",internet cat,internet,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'internet cat', 'modifier': 'internet'}",internet cat,internet,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'internet cat', 'modifier': 'internet'}",internet cat,internet,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
"You are, for me and my company, about as necessary as a fifth leg is to a dog.",a fifth leg,leg,fifth,unnecessary,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 1)","(1, 3, 1)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""wooden leg"", ""modifier"": ""wooden""}']","['{""combination"": ""wooden leg"", ""modifier"": ""wooden""}']","['{""combination"": ""wooden leg"", ""modifier"": ""wooden""}']","{'combination': 'wooden leg', 'modifier': 'wooden'}",wooden leg,wooden,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'wooden leg', 'modifier': 'wooden'}",wooden leg,wooden,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'wooden leg', 'modifier': 'wooden'}",wooden leg,wooden,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
"Thrue for ye, says Jack, Im bint double like a cod in a pot, wid my heels in my mouth amost.  ",a cod in a pot,cod,pot,constricted,emergent,"(emergent, emergent, emergent)","(5, 4, 4)","(2, 2, 2)","(4, 3, 3)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""canned cod"", ""modifier"": ""canned""}']","['{""combination"": ""canned cod"", ""modifier"": ""canned""}']","['{""combination"": ""canned cod"", ""modifier"": ""canned""}']","{'combination': 'canned cod', 'modifier': 'canned'}",canned cod,can,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'canned cod', 'modifier': 'canned'}",canned cod,can,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.33333333333333337,"{'combination': 'canned cod', 'modifier': 'canned'}",canned cod,can,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
A suit on that guy looks as fitting as socks on a rooster.,socks on a rooster,sock,rooster,impractical,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 2)","(1, 2, 1)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""glass sock"", ""modifier"": ""glass""}']","['{""combination"": ""velvet sock"", ""modifier"": ""velvet""}']","['{""combination"": ""silk sock"", ""modifier"": ""silk""}']","{'combination': 'glass sock', 'modifier': 'glass'}",glass sock,glass,1.0,0.2222222222222222,0.2222222222222222,0.7777777777777778,"{'combination': 'velvet sock', 'modifier': 'velvet'}",velvet sock,velvet,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'silk sock', 'modifier': 'silk'}",silk sock,silk,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.1111111111111111
"I will love hearing your flesh sizzle like a hog on a bonfire, you worthless spawn of elephant feces. ",a hog on a bonfire,hog,bonfire,suffering,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(2, 1, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""caged hog"", ""modifier"": ""caged""}']","['{""combination"": ""caged hog"", ""modifier"": ""caged""}']","['{""combination"": ""caged hog"", ""modifier"": ""caged""}']","{'combination': 'caged hog', 'modifier': 'caged'}",caged hog,cage,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'caged hog', 'modifier': 'caged'}",caged hog,cage,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.1111111111111111,"{'combination': 'caged hog', 'modifier': 'caged'}",caged hog,cage,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227
"The second one would have to be built kind of like a ship in the bottle to make it fit inside, which is not entirely practical.",a ship in the bottle,ship,bottle,impractical,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(1, 2, 1)","(2, 2, 1)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.1111111111111111,False,0.2222222222222222,"['{""combination"": ""glass ship"", ""modifier"": ""glass""}']","['{""combination"": ""paper ship"", ""modifier"": ""paper""}']","['{""combination"": ""glass ship"", ""modifier"": ""glass""}']","{'combination': 'glass ship', 'modifier': 'glass'}",glass ship,glass,0.8888888888888888,0.2222222222222222,0.2222222222222222,0.6666666666666666,"{'combination': 'paper ship', 'modifier': 'paper'}",paper ship,paper,0.8888888888888888,0.1111111111111111,0.2222222222222222,0.6666666666666666,"{'combination': 'glass ship', 'modifier': 'glass'}",glass ship,glass,0.8888888888888888,0.2222222222222222,0.2222222222222222,0.6666666666666666
Squids are as real as talking sponges.,talking sponges,sponge,talk,not real,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 1)","(1, 3, 2)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""cartoon sponge"", ""modifier"": ""cartoon""}']","['{""combination"": ""cartoon sponge"", ""modifier"": ""cartoon""}']","['{""combination"": ""cartoon sponge"", ""modifier"": ""cartoon""}']","{'combination': 'cartoon sponge', 'modifier': 'cartoon'}",cartoon sponge,cartoon,1.0,1.0,1.0,0.0,"{'combination': 'cartoon sponge', 'modifier': 'cartoon'}",cartoon sponge,cartoon,1.0,1.0,1.0,0.0,"{'combination': 'cartoon sponge', 'modifier': 'cartoon'}",cartoon sponge,cartoon,1.0,1.0,1.0,0.0
Street lights are droopin like popeye without spinach,popeye without spinach,popeye,spinach,weak,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 4, 1)","(1, 5, 1)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0,"['{""combination"": ""sleeping popeye"", ""modifier"": ""sleeping""}']","['{""combination"": ""sleeping popeye"", ""modifier"": ""sleeping""}']","['{""combination"": ""sleeping popeye"", ""modifier"": ""sleeping""}']","{'combination': 'sleeping popeye', 'modifier': 'sleeping'}",sleeping popeye,sleep,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'sleeping popeye', 'modifier': 'sleeping'}",sleeping popeye,sleep,0.3333333333333333,0.0,0.0,0.3333333333333333,"{'combination': 'sleeping popeye', 'modifier': 'sleeping'}",sleeping popeye,sleep,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
"When wind rushed over her tracks they were blown away like sand over empires, erased forever. ",sand over empires,sand,empire,erased,emergent,"(emergent, emergent, emergent)","(4, 5, 4)","(2, 3, 2)","(3, 4, 3)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""wet sand"", ""modifier"": ""wet""}']","['{""combination"": ""wet sand"", ""modifier"": ""wet""}']","['{""combination"": ""wet sand"", ""modifier"": ""wet""}']","{'combination': 'wet sand', 'modifier': 'wet'}",wet sand,wet,0.5555555555555556,0.0,0.3333333333333333,0.22222222222222227,"{'combination': 'wet sand', 'modifier': 'wet'}",wet sand,wet,0.5555555555555556,0.0,0.3333333333333333,0.22222222222222227,"{'combination': 'wet sand', 'modifier': 'wet'}",wet sand,wet,0.3333333333333333,0.0,0.3333333333333333,0.0
,day from night,day,night,opposite,emergent,"(component, emergent, emergent)","(5, 5, 5)","(4, 4, 3)","(4, 4, 3)",1.0,1.0,0.0,0.0,False,0.0,"['{""combination"": ""palindrome day"", ""modifier"": ""palindrome""}']","['{""combination"": ""mirror day"", ""modifier"": ""mirror""}']","['{""combination"": ""mirror day"", ""modifier"": ""mirror""}']","{'combination': 'palindrome day', 'modifier': 'palindrome'}",palindrome day,palindrome,0.0,0.0,0.0,0.0,"{'combination': 'mirror day', 'modifier': 'mirror'}",mirror day,mirror,0.3333333333333333,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'mirror day', 'modifier': 'mirror'}",mirror day,mirror,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.0
It's really like a submarine in space.,a submarine in space,submarine,space,improbable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 2, 4)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""wooden submarine"", ""modifier"": ""wooden""}']","['{""combination"": ""wooden submarine"", ""modifier"": ""wooden""}']","['{""combination"": ""paper submarine"", ""modifier"": ""paper""}']","{'combination': 'wooden submarine', 'modifier': 'wooden'}",wooden submarine,wooden,1.0,0.2222222222222222,0.2222222222222222,0.7777777777777778,"{'combination': 'wooden submarine', 'modifier': 'wooden'}",wooden submarine,wooden,1.0,0.0,0.1111111111111111,0.8888888888888888,"{'combination': 'paper submarine', 'modifier': 'paper'}",paper submarine,paper,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667
He spoke Boriss name like its syllables were as bitter as a dissolving pill.,a dissolving pill,pill,dissolve,fast-acting,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(4, 4, 5)",0.2222222222222222,0.7777777777777778,0.3333333333333333,0.5555555555555556,False,0.5555555555555556,"['{""combination"": ""liquid pill"", ""modifier"": ""liquid""}']","['{""combination"": ""liquid pill"", ""modifier"": ""liquid""}']","['{""combination"": ""liquid pill"", ""modifier"": ""liquid""}']","{'combination': 'liquid pill', 'modifier': 'liquid'}",liquid pill,liquid,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'liquid pill', 'modifier': 'liquid'}",liquid pill,liquid,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'liquid pill', 'modifier': 'liquid'}",liquid pill,liquid,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0
The pilot got it under control but it seemed that they were being tossed around like popcorn in a popper.,popcorn in a popper,popcorn,popper,tossed around,emergent,"(component, emergent, emergent)","(4, 5, 5)","(3, 4, 4)","(3, 4, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""movie popcorn"", ""modifier"": ""movie""}']","['{""combination"": ""movie popcorn"", ""modifier"": ""movie""}']","['{""combination"": ""wedding popcorn"", ""modifier"": ""wedding""}']","{'combination': 'movie popcorn', 'modifier': 'movie'}",movie popcorn,movie,0.2222222222222222,0.0,0.3333333333333333,0.0,"{'combination': 'movie popcorn', 'modifier': 'movie'}",movie popcorn,movie,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0,"{'combination': 'wedding popcorn', 'modifier': 'wedding'}",wedding popcorn,wedding,0.3333333333333333,0.0,0.3333333333333333,0.0
"He clears his throat, the obvious pain of it still deep like a knife in the back. ",a knife in the back,knife,back,betrayal,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 2)","(2, 3, 2)",0.5555555555555556,0.8888888888888888,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""ceremonial knife"", ""modifier"": ""ceremonial""}']","['{""combination"": ""backstabbing knife"", ""modifier"": ""backstabbing""}']","['{""combination"": ""hidden knife"", ""modifier"": ""hidden""}']","{'combination': 'ceremonial knife', 'modifier': 'ceremonial'}",ceremonial knife,ceremonial,0.2222222222222222,0.0,0.2222222222222222,0.0,"{'combination': 'backstabbing knife', 'modifier': 'backstabbing'}",backstabbing knife,backstabbe,0.8888888888888888,1.0,1.0,0.0,"{'combination': 'hidden knife', 'modifier': 'hidden'}",hidden knife,hide,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.5555555555555556
That's about as realistic as a fish on a bicycle.,a fish on a bicycle,fish,bicycle,improbable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 1, 3)","(1, 1, 3)",1.0,1.0,0.0,0.0,False,0.0,"['{""combination"": ""flying fish"", ""modifier"": ""flying""}']","['{""combination"": ""flying fish"", ""modifier"": ""flying""}']","['{""combination"": ""flying fish"", ""modifier"": ""flying""}']","{'combination': 'flying fish', 'modifier': 'flying'}",flying fish,fly,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'flying fish', 'modifier': 'flying'}",flying fish,fly,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'flying fish', 'modifier': 'flying'}",flying fish,fly,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222
Is that sort of like a moo point?,a moo point,point,moo,irrelevant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 1)","(1, 1, 1)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""decimal point"", ""modifier"": ""decimal""}']","['{""combination"": ""decimal point"", ""modifier"": ""decimal""}']","['{""combination"": ""moot point"", ""modifier"": ""moot""}']","{'combination': 'decimal point', 'modifier': 'decimal'}",decimal point,decimal,0.0,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'decimal point', 'modifier': 'decimal'}",decimal point,decimal,0.3333333333333333,0.0,0.3333333333333333,0.0,"{'combination': 'moot point', 'modifier': 'moot'}",moot point,moot,1.0,1.0,1.0,0.0
,the elephant in the room,elephant,room,ignored,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 2, 2)",0.5555555555555556,0.8888888888888888,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""circus elephant"", ""modifier"": ""circus""}']","['{""combination"": ""paper elephant"", ""modifier"": ""paper""}']","['{""combination"": ""paper elephant"", ""modifier"": ""paper""}']","{'combination': 'circus elephant', 'modifier': 'circus'}",circus elephant,circus,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'paper elephant', 'modifier': 'paper'}",paper elephant,paper,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'paper elephant', 'modifier': 'paper'}",paper elephant,paper,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227
"Much like the great question, Who would win in a fight between The Incredible Hulk and the Juggernaut, the answer is of course, it depends who is writing it.",the great question,question,great,philosophical,emergent,"(emergent, emergent, emergent)","(5, 5, 4)","(4, 4, 3)","(3, 2, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""why question"", ""modifier"": ""why""}']","['{""combination"": ""why question"", ""modifier"": ""why""}']","['{""combination"": ""why question"", ""modifier"": ""why""}']","{'combination': 'why question', 'modifier': 'why'}",why question,,0.7777777777777778,0.0,0.3333333333333333,0.4444444444444445,"{'combination': 'why question', 'modifier': 'why'}",why question,,0.7777777777777778,0.0,0.3333333333333333,0.4444444444444445,"{'combination': 'why question', 'modifier': 'why'}",why question,,0.7777777777777778,0.0,0.3333333333333333,0.4444444444444445
Christian values is about as meaningful as the flavor of water.,the flavor of water,flavor,water,lacking in significance,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 2, 1)","(4, 1, 1)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0,False,0.2222222222222222,"['{""combination"": ""faint flavor"", ""modifier"": ""faint""}']","['{""combination"": ""invisible flavor"", ""modifier"": ""invisible""}']","['{""combination"": ""background flavor"", ""modifier"": ""background""}']","{'combination': 'faint flavor', 'modifier': 'faint'}",faint flavor,faint,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'invisible flavor', 'modifier': 'invisible'}",invisible flavor,invisible,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,"{'combination': 'background flavor', 'modifier': 'background'}",background flavor,background,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
"there , as obvious as a two headed calf , was a large caliber hand gun .",a two headed calf,calf,head,uncommon,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 2, 1)",0.7777777777777778,1.0,0.2222222222222222,0.0,False,0.2222222222222222,"['{""combination"": ""purple calf"", ""modifier"": ""purple""}']","['{""combination"": ""purple calf"", ""modifier"": ""purple""}']","['{""combination"": ""purple calf"", ""modifier"": ""purple""}']","{'combination': 'purple calf', 'modifier': 'purple'}",purple calf,purple,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,"{'combination': 'purple calf', 'modifier': 'purple'}",purple calf,purple,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,"{'combination': 'purple calf', 'modifier': 'purple'}",purple calf,purple,1.0,0.6666666666666666,0.6666666666666666,0.33333333333333337
"He was wearing black overalls, boots and and a white and black stripped shirt underneath like a prisoner from a cartoon. ",a prisoner from a cartoon,prisoner,cartoon,white striped shirt,emergent,"(emergent, emergent, emergent)","(4, 4, 5)","(2, 3, 3)","(3, 3, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""escaped prisoner"", ""modifier"": ""escaped""}']","['{""combination"": ""American prisoner"", ""modifier"": ""American""}']","['{""combination"": ""jail prisoner"", ""modifier"": ""jail""}']","{'combination': 'escaped prisoner', 'modifier': 'escaped'}",escaped prisoner,escape,0.3333333333333333,0.0,0.3333333333333333,0.0,"{'combination': 'american prisoner', 'modifier': 'american'}",american prisoner,american,0.0,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'jail prisoner', 'modifier': 'jail'}",jail prisoner,jail,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
"Pluck's a very good thing, but pluck without brains is as useless as an engine without coal.",an engine without coal,engine,coal,powerless,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 3, 3)","(3, 4, 4)",0.7777777777777778,1.0,0.0,0.2222222222222222,True,0.2222222222222222,"['{""combination"": ""wooden engine"", ""modifier"": ""wooden""}']","['{""combination"": ""paper engine"", ""modifier"": ""paper""}']","['{""combination"": ""rusty engine"", ""modifier"": ""rusty""}']","{'combination': 'wooden engine', 'modifier': 'wooden'}",wooden engine,wooden,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'paper engine', 'modifier': 'paper'}",paper engine,paper,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,"{'combination': 'rusty engine', 'modifier': 'rusty'}",rusty engine,rusty,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222
,a peck in the eye,peck,eye,painful,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 3, 3)","(5, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""bird peck"", ""modifier"": ""bird""}']","['{""combination"": ""bird peck"", ""modifier"": ""bird""}']","['{""combination"": ""bird peck"", ""modifier"": ""bird""}']","{'combination': 'bird peck', 'modifier': 'bird'}",bird peck,bird,0.3333333333333333,0.0,0.3333333333333333,0.0,"{'combination': 'bird peck', 'modifier': 'bird'}",bird peck,bird,0.3333333333333333,0.0,0.3333333333333333,0.0,"{'combination': 'bird peck', 'modifier': 'bird'}",bird peck,bird,0.3333333333333333,0.0,0.3333333333333333,0.0
OP you are as useless as a paper condom,a paper condom,condom,paper,ineffective,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(5, 5, 2)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""expired condom"", ""modifier"": ""expired""}']","['{""combination"": ""holey condom"", ""modifier"": ""holey""}']","['{""combination"": ""expired condom"", ""modifier"": ""expired""}']","{'combination': 'expired condom', 'modifier': 'expired'}",expired condom,expire,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'holey condom', 'modifier': 'holey'}",holey condom,holey,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222,"{'combination': 'expired condom', 'modifier': 'expired'}",expired condom,expire,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0
