sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_cancellation,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt4o_relevance,meta.toxicity,meta.modifier_gpt-4o_relevance,meta.gpt-4o_indiv_max,gpt-4o_naive_0_generated_,gpt-4o_naive_1_generated_,gpt-4o_naive_2_generated_,gpt-4o_naive_0_generated,gpt-4o_naive_0_property,gpt-4o_naive_0_combination_relevance,gpt-4o_naive_0_root_relevance,gpt-4o_naive_0_modifier_relevance,gpt-4o_naive_0_indiv_max,gpt-4o_naive_0_cancellation,gpt-4o_naive_1_generated,gpt-4o_naive_1_property,gpt-4o_naive_1_combination_relevance,gpt-4o_naive_1_root_relevance,gpt-4o_naive_1_modifier_relevance,gpt-4o_naive_1_indiv_max,gpt-4o_naive_1_cancellation,gpt-4o_naive_2_generated,gpt-4o_naive_2_property,gpt-4o_naive_2_combination_relevance,gpt-4o_naive_2_root_relevance,gpt-4o_naive_2_modifier_relevance,gpt-4o_naive_2_indiv_max,gpt-4o_naive_2_cancellation
Of what is called business and its management he was as innocent as a babe in arms.,a babe in arms,babe,arm,muscular,canceled,"(canceled, canceled, others)","(1, 1, 1)","(1, 1, 1)","(4, 4, 4)",0.3333333333333333,0.0,0.0,1.0,False,0.3333333333333333,0.3333333333333333,"['{""property"": ""independent""}']","['{""property"": ""independent""}']","['{""property"": ""independent""}']",{'property': 'independent'},independent,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,{'property': 'independent'},independent,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,{'property': 'independent'},independent,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333
,blood in the water,blood,water,constituent of the circulatory system,canceled,"(canceled, others, canceled)","(2, 2, 1)","(5, 3, 5)","(1, 2, 1)",1.0,0.0,1.0,,False,1.0,1.0,"['{""property"": ""transparent""}']","['{""property"": ""hydrating""}']","['{""property"": ""drinkable""}']",{'property': 'transparent'},transparent,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'hydrating'},hydrating,0.0,0.0,1.0,1.0,1.0,{'property': 'drinkable'},drinkable,0.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556
But that was really very like a tap at the window!,a tap at the window,tap,window,hard,canceled,"(canceled, others, canceled)","(2, 3, 2)","(3, 2, 3)","(2, 1, 2)",0.0,0.3333333333333333,0.3333333333333333,0.877777778,False,0.3333333333333333,0.3333333333333333,"['{""property"": ""musical""}']","['{""property"": ""gentle""}']","['{""property"": ""musical""}']",{'property': 'musical'},musical,0.2222222222222222,0.5555555555555556,0.0,0.5555555555555556,0.33333333333333337,{'property': 'gentle'},gentle,0.7777777777777778,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.0,{'property': 'musical'},musical,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222
"They suit you, Asher, but you still go in at the waist, and brown trousers look well on legs as straight as billiard cues.",billiard cues,cues,billiard,indicator,canceled,"(canceled, canceled, canceled)","(1, 2, 1)","(5, 4, 4)","(1, 2, 1)",0.6666666666666667,0.1111111111111111,0.7777777777777778,,False,0.1111111111111111,0.7777777777777778,"['{""property"": ""musical""}']","['{""property"": ""playful""}']","['{""property"": ""musical""}']",{'property': 'musical'},musical,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'playful'},playful,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.22222222222222227,{'property': 'musical'},musical,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
"He put it in his mouth and chewed on it a while, but found it as tasteless as cold codfish.",cold codfish,codfish,cold,refresh,canceled,"(canceled, others, canceled)","(2, 1, 1)","(1, 1, 1)","(4, 1, 1)",0.4444444444444445,0.1111111111111111,0.0,0.644444444,False,0.5555555555555556,0.5555555555555556,"['{""property"": ""fresh""}']","['{""property"": ""fresh""}']","['{""property"": ""fresh""}']",{'property': 'fresh'},fresh,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111,{'property': 'fresh'},fresh,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,{'property': 'fresh'},fresh,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.1111111111111111
"her form was beginning to break up , fading in and out like a weak hologram .",a weak hologram,hologram,weak,cool,canceled,"(canceled, canceled, canceled)","(2, 2, 2)","(4, 4, 4)","(2, 1, 1)",0.4444444444444445,0.3333333333333333,0.7777777777777778,0.0,False,0.0,0.7777777777777778,"['{""property"": ""solid""}']","['{""property"": ""solid""}']","['{""property"": ""solid""}']",{'property': 'solid'},solid,0.0,0.0,0.0,0.0,0.0,{'property': 'solid'},solid,0.0,0.0,0.0,0.0,0.0,{'property': 'solid'},solid,0.0,0.0,0.0,0.0,0.0
"In the first, one constructs the facts to suit the defects in the law, and if executed with any degree of intelligence, the criminal actor has nothing whatever to fear, and the law is as harmless as a painted devil.",a painted devil,devil,paint,dry,canceled,"(canceled, component, canceled)","(1, 4, 2)","(1, 1, 1)","(3, 5, 4)",0.0,1.0,0.0,0.9,False,0.3333333333333333,0.3333333333333333,"['{""property"": ""innocent""}']","['{""property"": ""innocent""}']","['{""property"": ""frightening""}']",{'property': 'innocent'},innocent,0.2222222222222222,0.0,0.3333333333333333,0.3333333333333333,0.1111111111111111,{'property': 'innocent'},innocent,0.2222222222222222,0.0,0.0,0.0,0.0,{'property': 'frightening'},frightening,0.3333333333333333,0.7777777777777778,0.0,0.7777777777777778,0.4444444444444445
"And this is why it is impossible to feel that skilled shooting or foxhunting are as abominable as rabbit coursing, harehunting with beagles, or otterhunting.",rabbit coursing,coursing,rabbit,playful,canceled,"(canceled, component, canceled)","(2, 3, 2)","(2, 3, 2)","(4, 5, 4)",0.0,0.6666666666666666,0.5555555555555556,1.0,False,0.5555555555555556,0.5555555555555556,"['{""property"": ""pet""}']","['{""property"": ""cute""}']","['{""property"": ""pet""}']",{'property': 'pet'},pet,0.1111111111111111,0.0,0.6666666666666666,0.6666666666666666,0.5555555555555556,{'property': 'cute'},cute,0.5555555555555556,0.0,0.8888888888888888,0.8888888888888888,0.33333333333333326,{'property': 'pet'},pet,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
"Its not as good as not burning coal, but its a profitable use of a formerly fairly useless by product.",not burning coal,coal,burn,fossilize,canceled,"(canceled, canceled, component)","(1, 1, 3)","(3, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,0.966666667,False,0.0,1.0,"['{""property"": ""hot""}']","['{""property"": ""hot""}']","['{""property"": ""hot""}']",{'property': 'hot'},hot,0.0,0.3333333333333333,1.0,1.0,1.0,{'property': 'hot'},hot,0.0,0.3333333333333333,1.0,1.0,1.0,{'property': 'hot'},hot,0.0,0.3333333333333333,1.0,1.0,1.0
"The night was as black as the interior of a camera, save whenas by the opening of a snapshot shutteran instantaneous view of the valley was fixed on Katherine's startled brain by the lightning ripping in fiery fissures down the sky.",the interior of a camera,interior,camera,focus,canceled,"(canceled, canceled, component)","(1, 1, 4)","(1, 1, 3)","(5, 4, 4)",0.4444444444444444,0.5555555555555556,0.3333333333333333,0.944444444,False,1.0,1.0,"['{""property"": ""scenic""}']","['{""property"": ""visible""}']","['{""property"": ""scenic""}']",{'property': 'scenic'},scenic,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'visible'},visible,0.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,{'property': 'scenic'},scenic,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
"kind of like stringy steak , said dmitri around a mouthful of wolf .",stringy steak,steak,stringy,good,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 4, 5)","(2, 2, 2)",0.4444444444444445,0.1111111111111111,0.5555555555555556,0.2,False,0.1111111111111111,0.5555555555555556,"['{""property"": ""tender""}']","['{""property"": ""tender""}']","['{""property"": ""tender""}']",{'property': 'tender'},tender,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'tender'},tender,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'tender'},tender,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556
