sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_cancellation,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt4o_relevance,meta.toxicity,meta.modifier_gpt-4o_relevance,meta.gpt-4o_indiv_max,C,C_T,qwen2.5:72b_sa-llm&conceptnet_0_generated_,qwen2.5:72b_sa-llm&conceptnet_1_generated_,qwen2.5:72b_sa-llm&conceptnet_2_generated_,qwen2.5:72b_sa-llm&conceptnet_0_generated,qwen2.5:72b_sa-llm&conceptnet_0_property,qwen2.5:72b_sa-llm&conceptnet_0_combination_relevance,qwen2.5:72b_sa-llm&conceptnet_0_root_relevance,qwen2.5:72b_sa-llm&conceptnet_0_modifier_relevance,qwen2.5:72b_sa-llm&conceptnet_0_indiv_max,qwen2.5:72b_sa-llm&conceptnet_0_cancellation,qwen2.5:72b_sa-llm&conceptnet_1_generated,qwen2.5:72b_sa-llm&conceptnet_1_property,qwen2.5:72b_sa-llm&conceptnet_1_combination_relevance,qwen2.5:72b_sa-llm&conceptnet_1_root_relevance,qwen2.5:72b_sa-llm&conceptnet_1_modifier_relevance,qwen2.5:72b_sa-llm&conceptnet_1_indiv_max,qwen2.5:72b_sa-llm&conceptnet_1_cancellation,qwen2.5:72b_sa-llm&conceptnet_2_generated,qwen2.5:72b_sa-llm&conceptnet_2_property,qwen2.5:72b_sa-llm&conceptnet_2_combination_relevance,qwen2.5:72b_sa-llm&conceptnet_2_root_relevance,qwen2.5:72b_sa-llm&conceptnet_2_modifier_relevance,qwen2.5:72b_sa-llm&conceptnet_2_indiv_max,qwen2.5:72b_sa-llm&conceptnet_2_cancellation
"Front chair has its arms upwards like hands in the air, the chair behind it has its arms pointing at it like it's pointing a gun.",hands in the air,hands,air,manipulative,canceled,"(others, canceled, canceled)","(1, 2, 2)","(2, 4, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"{0: ['hands', 'air'], 1: ['hands', 'air'], 2: ['body parts', 'hands'], 3: [], 4: [], 5: []}",[],"['{""property"": ""grounded""}']","['{""property"": ""grounded""}']","['{""property"": ""hidden""}']",{'property': 'grounded'},grounded,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'grounded'},grounded,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'hidden'},hidden,0.0,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556
Street lights are droopin like popeye without spinach,popeye without spinach,popeye,spinach,strong,canceled,"(canceled, canceled, canceled)","(3, 2, 3)","(5, 5, 5)","(5, 4, 5)",0.8888888888888888,0.0,0.8888888888888888,,False,0.3333333333333333,0.8888888888888888,"{0: ['popeye', 'spinach'], 1: ['spinach', 'popeye'], 2: ['spinach', 'popeye'], 3: ['spinach', 'popeye'], 4: ['spinach', 'popeye'], 5: ['spinach', 'popeye']}","['spinach', 'popeye']","['{""property"": ""strength""}']","['{""property"": ""strength""}']","['{""property"": ""strength""}']",{'property': 'strength'},strength,0.1111111111111111,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.7777777777777777,{'property': 'strength'},strength,0.1111111111111111,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.7777777777777777,{'property': 'strength'},strength,0.1111111111111111,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.6666666666666667
the question hit toni like a punch in the stomach .,a punch in the stomach,punch,stomach,hollow,canceled,"(canceled, others, canceled)","(1, 2, 1)","(1, 1, 1)","(3, 3, 4)",0.3333333333333333,0.0,0.0,1.0,False,0.3333333333333333,0.3333333333333333,"{0: ['punch', 'stomach'], 1: ['punch', 'stomach', 'hurt'], 2: ['punch', 'stomach', 'hurt'], 3: ['punch', 'stomach', 'hurt'], 4: ['punch', 'stomach', 'hurt'], 5: ['punch', 'stomach', 'hurt']}","['punch', 'stomach', 'hurt']","['{""property"": ""visible""}']","['{""property"": ""edible""}']","['{""property"": ""digestive""}']",{'property': 'visible'},visible,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,{'property': 'edible'},edible,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'digestive'},digestive,0.3333333333333333,0.0,1.0,1.0,0.6666666666666667
,pizza with no cheese,pizza,cheese,topped,canceled,"(canceled, canceled, canceled)","(1, 1, 4)","(3, 5, 5)","(2, 1, 5)",0.6666666666666667,0.3333333333333333,1.0,,False,0.0,1.0,"{0: ['pizza', 'cheese'], 1: ['cheese', 'pizza'], 2: ['cheese', 'pizza'], 3: ['cheese', 'pizza'], 4: ['cheese', 'pizza'], 5: ['cheese', 'pizza']}","['cheese', 'pizza']","['{""property"": ""melting""}']","['{""property"": ""melting""}']","['{""property"": ""cheesy""}']",{'property': 'melting'},melting,0.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,{'property': 'melting'},melting,0.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,{'property': 'cheesy'},cheesy,0.0,0.8888888888888888,1.0,1.0,1.0
,a skein of smoke,skein,smoke,yarn,canceled,"(canceled, canceled, canceled)","(1, 1, 2)","(4, 3, 5)","(1, 1, 1)",1.0,0.0,1.0,,False,0.0,1.0,"{0: ['skein', 'smoke'], 1: ['skein', 'yarn'], 2: ['skein', 'yarn'], 3: ['skein', 'yarn'], 4: ['skein', 'yarn'], 5: ['skein', 'yarn']}","['skein', 'yarn']","['{""property"": ""tangibility""} \n\nReasoning: A ""skein"" typically refers to a length of yarn or thread, which is tangible and can be held. However, when the term is applied to ""smoke,"" it describes a visual and ephemeral form that is not tangible. The property of being tangible applies to ""yarn"" but does not apply to ""a skein of smoke.""']","['{""property"": ""tangible""}']","['{""property"": ""tangibility""}']",{'property': 'tangibility'},tangibility,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.2222222222222222,{'property': 'tangible'},tangible,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'tangibility'},tangibility,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2222222222222222
over and over again like a fever dream .,a fever dream,dream,fever,real,canceled,"(canceled, canceled, component)","(1, 2, 3)","(2, 3, 2)","(1, 1, 4)",1.0,0.0,0.0,0.988888889,False,1.0,1.0,"{0: ['dream', 'fever'], 1: ['fever', 'dream'], 2: ['fever', 'dream'], 3: ['fever', 'dream'], 4: ['fever', 'dream'], 5: ['fever', 'dream']}","['fever', 'dream']","['{""property"": ""real""} \n\nReasoning process:\n1. **Fever**: This concept can be associated with physical symptoms of illness, such as high body temperature and discomfort.\n2. **Dream**: This concept is related to the experience of visions or scenarios during sleep, which are often not based in reality.\n\nThe combination ""a fever dream"" suggests a particularly intense and possibly delusional state of dreaming that occurs while one has a fever. The key here is to find a property that applies to either ""fever"" or ""dream"" individually but does not apply to the combination as a whole.\n\n- **Fever** itself is a real, tangible condition.\n- **Dreams** are generally considered to be experiences that are not real in the sense that they do not occur in the physical world.\n\nHowever, when combined into ""a fever dream,"" the experience becomes even more disconnected from reality. Therefore, the property ""real"" applies to ""fever"" (as a real condition) but does not apply to ""a fever dream"" as a whole, which is often characterized by its lack of connection to reality.']","['{""property"": ""real""} \n\nReasoning: The property ""real"" applies to the concept of ""fever"" as it is a tangible and measurable condition. However, when combined with ""dream,"" which is inherently not real but rather an imaginary or illusory experience, the combination ""a fever dream"" loses the property of being ""real."" Therefore, ""real"" is a canceled property in this context.']","['{""property"": ""real""}']",{'property': 'real'},real,0.0,0.0,1.0,1.0,1.0,{'property': 'real'},real,0.0,0.0,1.0,1.0,1.0,{'property': 'real'},real,0.0,0.0,1.0,1.0,1.0
"I stood on the platform and had no trouble in yanking the stuff in and this went right along like a mail steamer, till it was all up, and it came old Dibs's turn.",a mail steamer,steamer,mail,cook,canceled,"(canceled, canceled, canceled)","(2, 1, 2)","(5, 4, 4)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,0.0,True,0.0,0.8888888888888888,"{0: ['steamer', 'mail'], 1: ['steamer', 'mail'], 2: ['steamer', 'mail'], 3: ['steamer', 'mail'], 4: ['steamer', 'mail'], 5: ['steamer', 'mail']}","['steamer', 'mail']","['{""property"": ""postal""}']","['{""property"": ""postal""}']","['{""property"": ""postal""}']",{'property': 'postal'},postal,0.8888888888888888,0.1111111111111111,1.0,1.0,0.11111111111111116,{'property': 'postal'},postal,0.8888888888888888,0.1111111111111111,1.0,1.0,0.11111111111111116,{'property': 'postal'},postal,0.8888888888888888,0.1111111111111111,1.0,1.0,0.11111111111111116
These things and deeds are diametrically opposed they are as distinct as vice from virtue.,vice from virtue,vice,virtue,positive,canceled,"(canceled, canceled, canceled)","(2, 1, 1)","(1, 1, 1)","(5, 4, 5)",1.0,0.0,0.0,0.988888889,False,1.0,1.0,"{0: ['vice', 'virtue'], 1: ['vice', 'virtue'], 2: ['vice', 'virtue'], 3: ['vice', 'virtue'], 4: ['vice', 'virtue'], 5: ['vice', 'virtue']}","['vice', 'virtue']","['{""property"": ""praiseworthy""}']","['{""property"": ""moral""}']","['{""property"": ""praiseworthy""}']",{'property': 'praiseworthy'},praiseworthy,0.0,0.0,1.0,1.0,1.0,{'property': 'moral'},moral,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'praiseworthy'},praiseworthy,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888
,ill preparation,preparation,ill,planning,canceled,"(canceled, canceled, canceled)","(2, 1, 1)","(5, 5, 4)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,,False,0.0,0.8888888888888888,"{0: ['preparation', 'ill'], 1: ['preparation', 'ill'], 2: ['preparation', 'ill'], 3: ['preparation', 'ill'], 4: ['preparation', 'ill'], 5: ['preparation', 'ill']}","['preparation', 'ill']","['{""property"": ""healthy""} \n\nReasoning process: The combination ""ill preparation"" involves the terms ""ill"" and ""preparation."" ""Ill"" generally refers to a state of being unwell or sick, while ""preparation"" refers to the act of getting ready for something. The property ""healthy"" is typically associated with ""preparation"" when it implies readiness or thoroughness in a positive sense (e.g., healthy preparation for an event). However, when combined with ""ill,"" this positive connotation is canceled out because ""ill preparation"" suggests that the preparation was inadequate or flawed. Therefore, ""healthy"" is a property that belongs to ""preparation"" but not to ""ill preparation"" as a whole.']","['{""property"": ""healthy""}']","['{""property"": ""healthy""} \n\nReasoning process:\n- The combination is ""ill preparation.""\n- Relevant concepts are [""preparation"", ""ill""].\n- We need to find a property that belongs to one of the individual components (""ill"" or ""preparation"") but does not belong to the combination as a whole.\n\n1. **Preparation**: This term generally refers to the process of getting ready for something, which is neutral in nature and doesn\'t inherently carry a health-related property.\n2. **Ill**: This term specifically indicates a state of poor health or sickness.\n\nThe property ""healthy"" applies to the concept of general preparation (as being prepared can often be associated with being in good condition), but it does not apply to ""ill preparation,"" which implies a flawed or inadequate state of readiness, often due to poor health. Therefore, ""healthy"" is a canceled property for ""ill preparation.""']",{'property': 'healthy'},healthy,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'healthy'},healthy,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'healthy'},healthy,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
"i reckon i am at that , seein as how youre about as useful as a bucket with no bottom . ''",a bucket with no bottom,bucket,bottom,simple,canceled,"(canceled, canceled, canceled)","(2, 1, 4)","(4, 2, 2)","(2, 2, 1)",0.8888888888888888,0.0,0.8888888888888888,0.377777778,False,0.3333333333333333,0.8888888888888888,"{0: ['bucket', 'bottom'], 1: ['bottom', 'bucket'], 2: ['bottom', 'bucket'], 3: ['bottom', 'bucket'], 4: ['bottom', 'bucket'], 5: ['bottom', 'bucket']}","['bottom', 'bucket']","['{""property"": ""watertight""}']","['{""property"": ""holds_water""}']","['{""property"": ""contain""}']",{'property': 'watertight'},watertight,0.0,0.5555555555555556,0.3333333333333333,0.5555555555555556,0.5555555555555556,{'property': 'holds_water'},holds_water,0.0,0.8888888888888888,0.0,0.8888888888888888,0.8888888888888888,{'property': 'contain'},contain,0.0,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888
"Well I dress like a bum, am as ugly as a dog's arse, am one FAT MOTHERFUCKER and rarely if ever wear shoes.",a dog's arse,arse,dog,loyal,canceled,"(canceled, canceled, others)","(1, 1, 5)","(1, 1, 1)","(5, 4, 2)",0.8888888888888888,0.0,0.0,0.777777778,False,0.8888888888888888,0.8888888888888888,"{0: ['arse', 'dog'], 1: ['arse', 'dog'], 2: ['arse', 'dog'], 3: ['arse', 'dog'], 4: ['arse', 'dog'], 5: ['arse', 'dog']}","['arse', 'dog']","['{""property"": ""barks""} \n\nReasoning: The property ""barks"" is typically associated with the concept of a ""dog."" However, when considering the combination ""a dog\'s arse,"" it becomes clear that this part of the dog does not have the ability to bark. Therefore, ""barks"" is a property that belongs to ""dog"" but does not apply to ""a dog\'s arse"" as a whole.']","['{""property"": ""barks""}']","['{""property"": ""barks""}']",{'property': 'barks'},barks,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'barks'},barks,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,{'property': 'barks'},barks,0.0,0.0,0.8888888888888888,0.8888888888888888,0.8888888888888888
The fields like the mountains that looked down at them were as unchangeable as the passing days.,the passing days,day,pass,acceptable,canceled,"(canceled, canceled, others)","(1, 1, 2)","(1, 1, 2)","(2, 5, 3)",0.5555555555555556,0.3333333333333333,0.3333333333333333,0.888888889,False,0.8888888888888888,0.8888888888888888,"{0: ['day', 'pass'], 1: ['day', 'pass'], 2: ['day', 'pass'], 3: ['day', 'pass'], 4: ['day', 'pass'], 5: ['day', 'pass']}","['day', 'pass']","['{""property"": ""static""}']","['{""property"": ""future""}']","['{""property"": ""permanent""}']",{'property': 'static'},static,0.0,0.0,0.0,0.0,0.0,{'property': 'future'},future,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'permanent'},permanent,0.0,0.0,0.0,0.0,0.0
,the washed out road,road,wash,paved,canceled,"(component, canceled, canceled)","(4, 1, 1)","(4, 4, 4)","(1, 1, 1)",0.7777777777777778,0.0,0.7777777777777778,,False,0.0,0.7777777777777778,"{0: ['road', 'wash'], 1: ['road', 'wash'], 2: ['road', 'wash'], 3: ['road', 'wash'], 4: ['road', 'wash'], 5: ['road', 'wash']}","['road', 'wash']","['{""property"": ""wet""} \n\nReasoning process:\n1. **Identify individual components**: The combination is ""the washed out road,"" which involves the words ""washed"" and ""road.""\n2. **Analyze relevant concepts**:\n   - ""Road"" generally refers to a path or way for travel, often made of asphalt, concrete, or other materials.\n   - ""Wash"" can refer to the action of cleaning something with water, but in this context, it suggests that the road has been affected by water, possibly eroded or damaged.\n3. **Consider properties**:\n   - ""Road"" typically implies a solid, stable surface for travel.\n   - ""Wash"" often involves the presence of water, which can make surfaces wet.\n4. **Determine canceled property**:\n   - The property ""wet"" applies to ""wash"" (as washing something involves water), but it does not apply to ""the washed out road"" as a whole because being ""washed out"" implies that the road has been damaged or eroded, often leaving it dry and unusable.\n5. **Final answer**: The canceled property is ""wet.""']","['{""property"": ""paved""} \n\nReasoning:\n- The combination is ""the washed out road.""\n- Relevant concepts are [\'road\', \'wash\'].\n- A typical property of a ""road"" is that it is usually ""paved."" However, when the road is described as ""washed out,"" it implies that the road has been damaged or eroded by water, and may no longer be paved or in good condition. Therefore, the property ""paved"" applies to ""road"" but not to ""the washed out road"" as a whole.']","['{""property"": ""dirty""}']",{'property': 'wet'},wet,0.8888888888888888,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.0,{'property': 'paved'},paved,0.0,0.7777777777777778,0.0,0.7777777777777778,0.7777777777777778,{'property': 'dirty'},dirty,0.5555555555555556,0.3333333333333333,0.0,0.3333333333333333,0.0
