sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_0_generated_,Meta-Llama-3.1-70B-Instruct_naive_1_generated_,Meta-Llama-3.1-70B-Instruct_naive_2_generated_,Meta-Llama-3.1-70B-Instruct_naive_0_generated,Meta-Llama-3.1-70B-Instruct_naive_0_combination,Meta-Llama-3.1-70B-Instruct_naive_0_modifier,Meta-Llama-3.1-70B-Instruct_naive_0_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_0_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_0_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_0_emergence,Meta-Llama-3.1-70B-Instruct_naive_1_generated,Meta-Llama-3.1-70B-Instruct_naive_1_combination,Meta-Llama-3.1-70B-Instruct_naive_1_modifier,Meta-Llama-3.1-70B-Instruct_naive_1_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_1_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_1_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_1_emergence,Meta-Llama-3.1-70B-Instruct_naive_2_generated,Meta-Llama-3.1-70B-Instruct_naive_2_combination,Meta-Llama-3.1-70B-Instruct_naive_2_modifier,Meta-Llama-3.1-70B-Instruct_naive_2_combination_relevance,Meta-Llama-3.1-70B-Instruct_naive_2_modifier_relevance,Meta-Llama-3.1-70B-Instruct_naive_2_indiv_max,Meta-Llama-3.1-70B-Instruct_naive_2_emergence
Is that sort of like a moo point?,a moo point,point,moo,irrelevant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 1)","(1, 1, 1)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""obscure point"", ""modifier"": ""obscure""}']","['{""combination"": ""trivial point"", ""modifier"": ""trivial""}']","['{""combination"": ""historical point"", ""modifier"": ""historical""}']","{'combination': 'obscure point', 'modifier': 'obscure'}",obscure point,obscure,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'trivial point', 'modifier': 'trivial'}",trivial point,trivial,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'historical point', 'modifier': 'historical'}",historical point,historical,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0
,the elephant in the room,elephant,room,ignored,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 2, 2)",0.5555555555555556,0.8888888888888888,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""distant elephant"", ""modifier"": ""distant""}']","['{""combination"": ""sleeping elephant"", ""modifier"": ""sleeping""}']","['{""combination"": ""deaf elephant"", ""modifier"": ""deaf""}']","{'combination': 'distant elephant', 'modifier': 'distant'}",distant elephant,distant,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'sleeping elephant', 'modifier': 'sleeping'}",sleeping elephant,sleep,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'deaf elephant', 'modifier': 'deaf'}",deaf elephant,deaf,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
"Much like the great question, Who would win in a fight between The Incredible Hulk and the Juggernaut, the answer is of course, it depends who is writing it.",the great question,question,great,philosophical,emergent,"(emergent, emergent, emergent)","(5, 5, 4)","(4, 4, 3)","(3, 2, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""existential question"", ""modifier"": ""existential""}']","['{""combination"": ""existential question"", ""modifier"": ""existential""}']","['{""combination"": ""existential question"", ""modifier"": ""existential""}']","{'combination': 'existential question', 'modifier': 'existential'}",existential question,existential,1.0,1.0,1.0,0.0,"{'combination': 'existential question', 'modifier': 'existential'}",existential question,existential,1.0,1.0,1.0,0.0,"{'combination': 'existential question', 'modifier': 'existential'}",existential question,existential,1.0,1.0,1.0,0.0
Christian values is about as meaningful as the flavor of water.,the flavor of water,flavor,water,lacking in significance,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 2, 1)","(4, 1, 1)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0,False,0.2222222222222222,"['{""combination"": ""subtle flavor"", ""modifier"": ""subtle""}']","['{""combination"": ""background flavor"", ""modifier"": ""background""}']","['{""combination"": ""subtle flavor"", ""modifier"": ""subtle""}']","{'combination': 'subtle flavor', 'modifier': 'subtle'}",subtle flavor,subtle,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'background flavor', 'modifier': 'background'}",background flavor,background,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'subtle flavor', 'modifier': 'subtle'}",subtle flavor,subtle,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227
"there , as obvious as a two headed calf , was a large caliber hand gun .",a two headed calf,calf,head,uncommon,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 2, 1)",0.7777777777777778,1.0,0.2222222222222222,0.0,False,0.2222222222222222,"['{""combination"": ""albino calf"", ""modifier"": ""albino""}']","['{""combination"": ""albino calf"", ""modifier"": ""albino""}']","['{""combination"": ""albino calf"", ""modifier"": ""albino""}']","{'combination': 'albino calf', 'modifier': 'albino'}",albino calf,albino,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'albino calf', 'modifier': 'albino'}",albino calf,albino,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'albino calf', 'modifier': 'albino'}",albino calf,albino,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0
"He was wearing black overalls, boots and and a white and black stripped shirt underneath like a prisoner from a cartoon. ",a prisoner from a cartoon,prisoner,cartoon,white striped shirt,emergent,"(emergent, emergent, emergent)","(4, 4, 5)","(2, 3, 3)","(3, 3, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""convict prisoner"", ""modifier"": ""convict""}']","['{""combination"": ""convict prisoner"", is not the answer because modifier ""convict"" doesn\'t generate emergent property in combination.}\n{""combination"": ""uniformed prisoner"", ""modifier"": ""uniformed""}']","['{""combination"": ""convict prisoner"", ""modifier"": ""convict""}']","{'combination': 'convict prisoner', 'modifier': 'convict'}",convict prisoner,convict,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'uniformed prisoner', 'modifier': 'uniformed'}",uniformed prisoner,uniformed,0.5555555555555556,0.0,0.3333333333333333,0.22222222222222227,"{'combination': 'convict prisoner', 'modifier': 'convict'}",convict prisoner,convict,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
"Pluck's a very good thing, but pluck without brains is as useless as an engine without coal.",an engine without coal,engine,coal,powerless,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 3, 3)","(3, 4, 4)",0.7777777777777778,1.0,0.0,0.2222222222222222,True,0.2222222222222222,"['{""combination"": ""silent engine"", ""modifier"": ""silent""}']","['{""combination"": ""unfueled engine"", ""modifier"": ""unfueled""}']","['{""combination"": ""broken engine"", ""modifier"": ""broken""}']","{'combination': 'silent engine', 'modifier': 'silent'}",silent engine,silent,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'unfueled engine', 'modifier': 'unfueled'}",unfueled engine,unfuele,1.0,1.0,1.0,0.0,"{'combination': 'broken engine', 'modifier': 'broken'}",broken engine,break,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667
,a peck in the eye,peck,eye,painful,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 3, 3)","(5, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""forceful peck"", ""modifier"": ""forceful""}']","['{""combination"": ""forceful peck"", ""modifier"": ""forceful""}']","['{""combination"": ""strong peck"", ""modifier"": ""strong""}']","{'combination': 'forceful peck', 'modifier': 'forceful'}",forceful peck,forceful,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'forceful peck', 'modifier': 'forceful'}",forceful peck,forceful,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'strong peck', 'modifier': 'strong'}",strong peck,strong,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.22222222222222227
OP you are as useless as a paper condom,a paper condom,condom,paper,ineffective,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(5, 5, 2)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""torn condom"", ""modifier"": ""torn""}']","['{""combination"": ""torn condom"", ""modifier"": ""torn""}']","['{""combination"": ""punctured condom"", ""modifier"": ""punctured""}']","{'combination': 'torn condom', 'modifier': 'torn'}",torn condom,tear,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,"{'combination': 'torn condom', 'modifier': 'torn'}",torn condom,tear,1.0,0.2222222222222222,0.2222222222222222,0.7777777777777778,"{'combination': 'punctured condom', 'modifier': 'punctured'}",punctured condom,puncture,1.0,0.1111111111111111,0.1111111111111111,0.8888888888888888
"But, even he doesn't have it as bad as the peeing on the snow and making children think it's yellow snow and making them eat it and then laughing fairy.",the peeing on the snow,peeing,snow,prankish,emergent,"(emergent, emergent, emergent)","(4, 4, 3)","(3, 4, 2)","(2, 1, 2)",0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222,False,0.2222222222222222,"['{""combination"": ""public peeing"", ""modifier"": ""public""}']","['{""combination"": ""public peeing"", ""modifier"": ""public""}']","['{""combination"": ""public peeing"", ""modifier"": ""public""}']","{'combination': 'public peeing', 'modifier': 'public'}",public peeing,public,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'public peeing', 'modifier': 'public'}",public peeing,public,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'public peeing', 'modifier': 'public'}",public peeing,public,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227
"at this moment , the thought of resisting this pull toward her enticing lips was as silly as defying gravity . ",defying gravity,gravity,defy,hard,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 4)","(4, 3, 3)",0.2222222222222222,0.7777777777777778,0.0,0.5555555555555556,False,0.5555555555555556,"['{""combination"": ""strong gravity"", ""modifier"": ""strong""}']","['{""combination"": ""strong gravity"", ""modifier"": ""strong""}']","['{""combination"": ""strong gravity"", ""modifier"": ""strong""}']","{'combination': 'strong gravity', 'modifier': 'strong'}",strong gravity,strong,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'strong gravity', 'modifier': 'strong'}",strong gravity,strong,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'strong gravity', 'modifier': 'strong'}",strong gravity,strong,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.0
,a speeding driver,driver,speed,reckless,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 4, 3)","(5, 4, 5)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""teenage driver"", ""modifier"": ""teenage""}']","['{""combination"": ""teenage driver"", ""modifier"": ""teenage""}']","['{""combination"": ""drunk driver"", ""modifier"": ""drunk""}']","{'combination': 'teenage driver', 'modifier': 'teenage'}",teenage driver,teenage,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.0,"{'combination': 'teenage driver', 'modifier': 'teenage'}",teenage driver,teenage,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.0,"{'combination': 'drunk driver', 'modifier': 'drunk'}",drunk driver,drunk,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105
This is as hot as a cat in a pan.,a cat in a pan,cat,pan,suffering,emergent,"(emergent, emergent, emergent)","(5, 3, 5)","(1, 3, 2)","(1, 2, 2)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0,False,0.2222222222222222,"['{""combination"": ""injured cat"", ""modifier"": ""injured""}']","['{""combination"": ""abandoned cat"", ""modifier"": ""abandoned""}']","['{""combination"": ""starving cat"", ""modifier"": ""starving""}']","{'combination': 'injured cat', 'modifier': 'injured'}",injured cat,injure,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'abandoned cat', 'modifier': 'abandoned'}",abandoned cat,abandon,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'starving cat', 'modifier': 'starving'}",starving cat,starve,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0
And he sat down absentmindedly like a wooden rooster.,a wooden rooster,rooster,wooden,carved,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(2, 2, 2)","(4, 4, 5)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""wooden rooster"", ""modifier"": ""wooden""}']","['{""combination"": ""carved rooster"", ""modifier"": ""carved""}']","['{""combination"": ""wooden rooster"", ""modifier"": ""wooden""}']","{'combination': 'wooden rooster', 'modifier': 'wooden'}",wooden rooster,wooden,1.0,0.5555555555555556,0.5555555555555556,0.4444444444444444,"{'combination': 'carved rooster', 'modifier': 'carved'}",carved rooster,carve,1.0,1.0,1.0,0.0,"{'combination': 'wooden rooster', 'modifier': 'wooden'}",wooden rooster,wooden,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667
"with my brother gone , it would all fall apart like a wet cigar if it were n't for the few remaining responsible adults like my own self . ''",a wet cigar,cigar,wet,useless,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(2, 2, 1)","(3, 4, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""combination"": ""wet cigar"", ""modifier"": ""wet""}']","['{""combination"": ""wet cigar"", ""modifier"": ""wet""}']","['{""combination"": ""unlit cigar"", ""modifier"": ""unlit""}']","{'combination': 'wet cigar', 'modifier': 'wet'}",wet cigar,wet,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556,"{'combination': 'wet cigar', 'modifier': 'wet'}",wet cigar,wet,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556,"{'combination': 'unlit cigar', 'modifier': 'unlit'}",unlit cigar,unlit,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
The first revival in Oroomiah seemed to burst forth like a fountain in the desert.,a fountain in the desert,fountain,desert,unexpected,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(3, 4, 3)",0.5555555555555556,0.8888888888888888,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""indoor fountain"", ""modifier"": ""indoor""}']","['{""combination"": ""indoor fountain"", ""modifier"": ""indoor""}']","['{""combination"": ""indoor fountain"", ""modifier"": ""indoor""}']","{'combination': 'indoor fountain', 'modifier': 'indoor'}",indoor fountain,indoor,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,"{'combination': 'indoor fountain', 'modifier': 'indoor'}",indoor fountain,indoor,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111,"{'combination': 'indoor fountain', 'modifier': 'indoor'}",indoor fountain,indoor,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.1111111111111111
"I can literally blow it away, and it's just like champagne powder.",champagne powder,powder,champagne,fluffy,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 4)","(1, 1, 2)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""talcum powder"", ""modifier"": ""talcum""}']","['{""combination"": ""downy powder"", ""modifier"": ""downy""}']","['{""combination"": ""fresh powder"", ""modifier"": ""fresh""}']","{'combination': 'talcum powder', 'modifier': 'talcum'}",talcum powder,talcum,0.0,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'downy powder', 'modifier': 'downy'}",downy powder,downy,1.0,1.0,1.0,0.0,"{'combination': 'fresh powder', 'modifier': 'fresh'}",fresh powder,fresh,1.0,0.0,0.3333333333333333,0.6666666666666667
"Without the brain and nerves the body would be just like an army without a commander, or a lot of workmen without an overseer.","an army without a commander, or",army,commander,lack of direction,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 1, 4)","(4, 1, 5)",0.7777777777777777,0.8888888888888888,0.0,0.1111111111111111,False,0.1111111111111111,"['{""combination"": ""leaderless army"", ""modifier"": ""leaderless""}']","['{""combination"": ""leaderless army"", ""modifier"": ""leaderless""}']","['{""combination"": ""leaderless army"", ""modifier"": ""leaderless""}']","{'combination': 'leaderless army', 'modifier': 'leaderless'}",leaderless army,leaderless,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'leaderless army', 'modifier': 'leaderless'}",leaderless army,leaderless,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'leaderless army', 'modifier': 'leaderless'}",leaderless army,leaderless,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105
Also some restaurants put it in pizza crusts which is shitty because I actually like pizza with no cheese.,pizza with no cheese,pizza,cheese,dairy-free,emergent,"(emergent, component, emergent)","(5, 5, 4)","(3, 3, 2)","(5, 5, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""vegan pizza"", ""modifier"": ""vegan""}']","['{""combination"": ""vegan pizza"", ""modifier"": ""vegan""}']","['{""combination"": ""vegan pizza"", ""modifier"": ""vegan""}']","{'combination': 'vegan pizza', 'modifier': 'vegan'}",vegan pizza,vegan,1.0,1.0,1.0,0.0,"{'combination': 'vegan pizza', 'modifier': 'vegan'}",vegan pizza,vegan,1.0,1.0,1.0,0.0,"{'combination': 'vegan pizza', 'modifier': 'vegan'}",vegan pizza,vegan,1.0,1.0,1.0,0.0
"his voice was low , but the anguish in it was as plain as nails on a blackboard . ",nails on a blackboard,nail,blackboard,grating,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 2, 3)","(5, 5, 3)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""rusty nail"", ""modifier"": ""rusty""}']","['{""combination"": ""rusty nail"", ""modifier"": ""rusty""}']","['{""combination"": ""rusty nail"", ""modifier"": ""rusty""}']","{'combination': 'rusty nail', 'modifier': 'rusty'}",rusty nail,rusty,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'rusty nail', 'modifier': 'rusty'}",rusty nail,rusty,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'rusty nail', 'modifier': 'rusty'}",rusty nail,rusty,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
"As every one gave him a nickel or dime at each ford, and the guidon staff was simply a most convenient alpenstock, he was the envy of all the others as he slowly but surely amassed his gains not so slowly either, for the river made so many windings from one side of its high walled valley to the other, that his receipts rivaled a western railroad in the matter of mileage, but the locomotion was scarcely as comfortable as railroad travel.",railroad travel,travel,railroad,comfortable,emergent,"(component, emergent, emergent)","(4, 4, 4)","(4, 2, 3)","(3, 3, 4)",0.2222222222222222,0.5555555555555556,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""luxurious travel"", ""modifier"": ""luxurious""}']","['{""combination"": ""luxurious travel"", ""modifier"": ""luxurious""}']","['{""combination"": ""luxury travel"", ""modifier"": ""luxury""}']","{'combination': 'luxurious travel', 'modifier': 'luxurious'}",luxurious travel,luxurious,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'luxurious travel', 'modifier': 'luxurious'}",luxurious travel,luxurious,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'luxury travel', 'modifier': 'luxury'}",luxury travel,luxury,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105
"Thus although, most of the science establishments in the major NICs can be said to be doing fairly well, none of them have been as successful as the developed countries.",the developed countries,country,develop,affluent,emergent,"(component, emergent, emergent)","(4, 5, 5)","(2, 2, 3)","(3, 4, 4)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""oil-rich country"", ""modifier"": ""oil-rich""}']","['{""combination"": ""oil-rich country"", ""modifier"": ""oil-rich""}']","['{""combination"": ""oil-rich country"", ""modifier"": ""oil-rich""}']","{'combination': 'oil-rich country', 'modifier': 'oil-rich'}",oil-rich country,oil,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'oil-rich country', 'modifier': 'oil-rich'}",oil-rich country,oil,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'oil-rich country', 'modifier': 'oil-rich'}",oil-rich country,oil,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
PINEAPPLE AND PIZZA GO TOGETHER LIKE BREAD AND BUTTER,BREAD AND BUTTER,bread,butter,perfect match,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 4, 4)","(3, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""matching bread"", ""modifier"": ""matching""}']","['{""combination"": ""toasted bread"", ""modifier"": ""toasted""}']","['{""combination"": ""white bread"", ""modifier"": ""white""}']","{'combination': 'matching bread', 'modifier': 'matching'}",matching bread,match,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'toasted bread', 'modifier': 'toasted'}",toasted bread,toast,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'white bread', 'modifier': 'white'}",white bread,white,0.0,0.3333333333333333,0.3333333333333333,0.0
"You sit there, mouth open like a floundering fish. ",a floundering fish,fish,flounder,gasping for breath,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 3, 4)","(4, 4, 4)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""fish out of water"", ""modifier"": ""out of water""}']","['{""combination"": ""fish out of water"", ""modifier"": ""out of water""}']","['{""combination"": ""beached fish"", ""modifier"": ""beached""}']","{'combination': 'fish out of water', 'modifier': 'out of water'}",fish out of water,water,1.0,0.0,0.1111111111111111,0.8888888888888888,"{'combination': 'fish out of water', 'modifier': 'out of water'}",fish out of water,water,1.0,0.0,0.1111111111111111,0.8888888888888888,"{'combination': 'beached fish', 'modifier': 'beached'}",beached fish,beach,1.0,0.0,0.1111111111111111,0.8888888888888888
"and then he took off out of here like a bat out of a sunrise , '' sidney finished . ",a bat out of a sunrise,bat,sunrise,disappear,emergent,"(emergent, component, emergent)","(3, 5, 4)","(2, 3, 3)","(3, 3, 3)",0.0,0.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""stealth bat"", ""modifier"": ""stealth""}']","['{""combination"": ""stealth bat"", ""modifier"": ""stealth""}']","['{""combination"": ""invisible bat"", ""modifier"": ""invisible""}']","{'combination': 'stealth bat', 'modifier': 'stealth'}",stealth bat,stealth,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,"{'combination': 'stealth bat', 'modifier': 'stealth'}",stealth bat,stealth,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,"{'combination': 'invisible bat', 'modifier': 'invisible'}",invisible bat,invisible,1.0,1.0,1.0,0.0
"come along , grasp my hand properly amelia , you are as limp as a gasping fish . ",a gasping fish,fish,gasp,suffocating,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 2)","(4, 4, 4)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""dead fish"", ""modifier"": ""dead""}']","['{""combination"": ""fish in a small tank"", ""modifier"": ""in a small tank""}']","['{""combination"": ""fish in a small bowl"", ""modifier"": ""in a small bowl""}']","{'combination': 'dead fish', 'modifier': 'dead'}",dead fish,dead,1.0,0.0,0.0,1.0,"{'combination': 'fish in a small tank', 'modifier': 'in a small tank'}",fish in a small tank,small,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.4444444444444445,"{'combination': 'fish in a small bowl', 'modifier': 'in a small bowl'}",fish in a small bowl,small,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.4444444444444445
,the tallest midget,midget,tall,oxymoronic,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 2, 4)",1.0,1.0,0.0,0.0,False,0.0,"['{""combination"": ""giant midget"", ""modifier"": ""giant""}']","['{""combination"": ""giant midget"", ""modifier"": ""giant""}']","['{""combination"": ""giant midget"", ""modifier"": ""giant""}']","{'combination': 'giant midget', 'modifier': 'giant'}",giant midget,giant,1.0,0.0,0.0,1.0,"{'combination': 'giant midget', 'modifier': 'giant'}",giant midget,giant,1.0,0.0,0.0,1.0,"{'combination': 'giant midget', 'modifier': 'giant'}",giant midget,giant,1.0,0.0,0.0,1.0
goddamn chinese were as doublefaced as a twoheaded dragon .,a twoheaded dragon,dragon,twoheaded,duplicitous,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(4, 5, 5)",0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""politic dragon"", ""modifier"": ""politic""}']","['{""combination"": ""politic dragon"", ""modifier"": ""politic""}']","['{""combination"": ""two-faced dragon"", ""modifier"": ""two-faced""}']","{'combination': 'politic dragon', 'modifier': 'politic'}",politic dragon,politic,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.11111111111111116,"{'combination': 'politic dragon', 'modifier': 'politic'}",politic dragon,politic,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'two-faced dragon', 'modifier': 'two-faced'}",two-faced dragon,faced,0.7777777777777778,0.0,0.3333333333333333,0.4444444444444445
They are sort of like sharks on land.,sharks on land,shark,land,out of place,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(4, 4, 2)","(5, 5, 2)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""combination"": ""shark in a bathtub"", ""modifier"": ""in a bathtub""}']","['{""combination"": ""shark in a bathtub"", ""modifier"": ""in a bathtub""}']","['{""combination"": ""shark in a swimming pool"", ""modifier"": ""in a swimming pool""}']","{'combination': 'shark in a bathtub', 'modifier': 'in a bathtub'}",shark in a bathtub,bathtub,1.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,"{'combination': 'shark in a bathtub', 'modifier': 'in a bathtub'}",shark in a bathtub,bathtub,1.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,"{'combination': 'shark in a swimming pool', 'modifier': 'in a swimming pool'}",shark in a swimming pool,swimming,1.0,0.0,0.1111111111111111,0.8888888888888888
