sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_emergence,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt-4o_relevance,meta.toxicity,meta.gpt-4o_indiv_max,o1-2024-12-17_naive_0_generated_,o1-2024-12-17_naive_1_generated_,o1-2024-12-17_naive_2_generated_,o1-2024-12-17_naive_0_generated,o1-2024-12-17_naive_0_combination,o1-2024-12-17_naive_0_modifier,o1-2024-12-17_naive_0_combination_relevance,o1-2024-12-17_naive_0_modifier_relevance,o1-2024-12-17_naive_0_indiv_max,o1-2024-12-17_naive_0_emergence,o1-2024-12-17_naive_1_generated,o1-2024-12-17_naive_1_combination,o1-2024-12-17_naive_1_modifier,o1-2024-12-17_naive_1_combination_relevance,o1-2024-12-17_naive_1_modifier_relevance,o1-2024-12-17_naive_1_indiv_max,o1-2024-12-17_naive_1_emergence,o1-2024-12-17_naive_2_generated,o1-2024-12-17_naive_2_combination,o1-2024-12-17_naive_2_modifier,o1-2024-12-17_naive_2_combination_relevance,o1-2024-12-17_naive_2_modifier_relevance,o1-2024-12-17_naive_2_indiv_max,o1-2024-12-17_naive_2_emergence
The seafarers and the peasants always had a difficulty in keeping on peaceable terms with one another they were as different as land and sea.,land and sea,land,sea,different,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 2, 3)",0.6666666666666667,1.0,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""mysterious land"", ""modifier"": ""mysterious""}']","['{""combination"": ""imaginary land"", ""modifier"": ""imaginary""}']","['{""combination"": ""new land"", ""modifier"": ""new""}']","{'combination': 'mysterious land', 'modifier': 'mysterious'}",mysterious land,mysterious,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'imaginary land', 'modifier': 'imaginary'}",imaginary land,imaginary,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'new land', 'modifier': 'new'}",new land,new,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
I didn't have sex for the first time until I was 19 are about as helpful as a brick to the face.,a brick to the face,brick,face,harmful,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 1, 3)","(3, 1, 3)",0.8888888888888888,1.0,0.1111111111111111,0.0,False,0.1111111111111111,"['{""combination"": ""flying brick"", ""modifier"": ""flying""}']","['{""combination"": ""falling brick"", ""modifier"": ""falling""}']","['{""combination"": ""flying brick"", ""modifier"": ""flying""}']","{'combination': 'flying brick', 'modifier': 'flying'}",flying brick,fly,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.5555555555555556,"{'combination': 'falling brick', 'modifier': 'falling'}",falling brick,fall,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'flying brick', 'modifier': 'flying'}",flying brick,fly,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.4444444444444445
,a scooter with an oven,scooter,oven,impractical,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 4, 2)","(3, 5, 1)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.1111111111111111,False,0.3333333333333333,"['{""combination"": ""square-wheeled scooter"", ""modifier"": ""square-wheeled""}']","['{""combination"": ""paper scooter"", ""modifier"": ""paper""}']","['{""combination"": ""wooden scooter"", ""modifier"": ""wooden""}']","{'combination': 'square-wheeled scooter', 'modifier': 'square-wheeled'}",square-wheeled scooter,square,1.0,0.0,0.3333333333333333,0.6666666666666667,"{'combination': 'paper scooter', 'modifier': 'paper'}",paper scooter,paper,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556,"{'combination': 'wooden scooter', 'modifier': 'wooden'}",wooden scooter,wooden,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.4444444444444445
,the jar of hands,jar,hand,creepy,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 3, 2)","(2, 4, 3)",0.6666666666666666,0.8888888888888888,0.0,0.2222222222222222,False,0.2222222222222222,"['{""combination"": ""dark jar"", ""modifier"": ""dark""}']","['{""combination"": ""whispering jar"", ""modifier"": ""whispering""}']","['{""combination"": ""dusty jar"", ""modifier"": ""dusty""}']","{'combination': 'dark jar', 'modifier': 'dark'}",dark jar,dark,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'whispering jar', 'modifier': 'whispering'}",whispering jar,whispering,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'dusty jar', 'modifier': 'dusty'}",dusty jar,dusty,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.2222222222222222
"stopping was about as appealing as a bat to the kneecaps , but i did it . ",a bat to the kneecaps,bat,kneecap,unpleasant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 1, 2)","(4, 1, 2)",0.6666666666666667,1.0,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""combination"": ""giant bat"", ""modifier"": ""giant""}']","['{""combination"": ""wet bat"", ""modifier"": ""wet""}']","['{""combination"": ""hairless bat"", ""modifier"": ""hairless""}']","{'combination': 'giant bat', 'modifier': 'giant'}",giant bat,giant,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'wet bat', 'modifier': 'wet'}",wet bat,wet,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'hairless bat', 'modifier': 'hairless'}",hairless bat,hairless,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
She looks exactly like grumpy cat!,grumpy cat,cat,grumpy,famous,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 2, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.2222222222222222,False,0.3333333333333333,"['{""combination"": ""internet cat"", ""modifier"": ""internet""}']","['{""combination"": ""internet cat"", ""modifier"": ""internet""}']","['{""combination"": ""movie cat"", ""modifier"": ""movie""}']","{'combination': 'internet cat', 'modifier': 'internet'}",internet cat,internet,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'internet cat', 'modifier': 'internet'}",internet cat,internet,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.0,"{'combination': 'movie cat', 'modifier': 'movie'}",movie cat,movie,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227
"You are, for me and my company, about as necessary as a fifth leg is to a dog.",a fifth leg,leg,fifth,unnecessary,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 1)","(1, 3, 1)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""decorative leg"", ""modifier"": ""decorative""}']","['{""combination"": ""extra leg"", ""modifier"": ""extra""}']","['{""combination"": ""extra leg"", ""modifier"": ""extra""}']","{'combination': 'decorative leg', 'modifier': 'decorative'}",decorative leg,decorative,0.8888888888888888,0.7777777777777778,0.7777777777777778,0.11111111111111105,"{'combination': 'extra leg', 'modifier': 'extra'}",extra leg,extra,1.0,0.6666666666666666,0.6666666666666666,0.33333333333333337,"{'combination': 'extra leg', 'modifier': 'extra'}",extra leg,extra,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0
"Thrue for ye, says Jack, Im bint double like a cod in a pot, wid my heels in my mouth amost.  ",a cod in a pot,cod,pot,constricted,emergent,"(emergent, emergent, emergent)","(5, 4, 4)","(2, 2, 2)","(4, 3, 3)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""canned cod"", ""modifier"": ""canned""}']","['{""combination"": ""bottled cod"", ""modifier"": ""bottled""}']","['{""combination"": ""tied cod"", ""modifier"": ""tied""}']","{'combination': 'canned cod', 'modifier': 'canned'}",canned cod,can,0.0,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'bottled cod', 'modifier': 'bottled'}",bottled cod,bottle,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'tied cod', 'modifier': 'tied'}",tied cod,tie,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445
A suit on that guy looks as fitting as socks on a rooster.,socks on a rooster,sock,rooster,impractical,emergent,"(emergent, emergent, emergent)","(4, 5, 5)","(1, 3, 2)","(1, 2, 1)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""paper sock"", ""modifier"": ""paper""}']","['{""combination"": ""paper sock"", ""modifier"": ""paper""}']","['{""combination"": ""paper sock"", ""modifier"": ""paper""}']","{'combination': 'paper sock', 'modifier': 'paper'}",paper sock,paper,1.0,0.2222222222222222,0.2222222222222222,0.7777777777777778,"{'combination': 'paper sock', 'modifier': 'paper'}",paper sock,paper,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667,"{'combination': 'paper sock', 'modifier': 'paper'}",paper sock,paper,1.0,0.2222222222222222,0.2222222222222222,0.7777777777777778
"I will love hearing your flesh sizzle like a hog on a bonfire, you worthless spawn of elephant feces. ",a hog on a bonfire,hog,bonfire,suffering,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(2, 1, 4)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""caged hog"", ""modifier"": ""caged""}']","['{""combination"": ""caged hog"", ""modifier"": ""caged""}']","['{""combination"": ""caged hog"", ""modifier"": ""caged""}']","{'combination': 'caged hog', 'modifier': 'caged'}",caged hog,cage,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'caged hog', 'modifier': 'caged'}",caged hog,cage,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.22222222222222227,"{'combination': 'caged hog', 'modifier': 'caged'}",caged hog,cage,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227
"The second one would have to be built kind of like a ship in the bottle to make it fit inside, which is not entirely practical.",a ship in the bottle,ship,bottle,impractical,emergent,"(emergent, emergent, emergent)","(5, 4, 5)","(1, 2, 1)","(2, 2, 1)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.1111111111111111,False,0.2222222222222222,"['{""combination"": ""paper ship"", ""modifier"": ""paper""}']","['{""combination"": ""paper ship"", ""modifier"": ""paper""}']","['{""combination"": ""paper ship"", ""modifier"": ""paper""}']","{'combination': 'paper ship', 'modifier': 'paper'}",paper ship,paper,0.8888888888888888,0.1111111111111111,0.2222222222222222,0.6666666666666666,"{'combination': 'paper ship', 'modifier': 'paper'}",paper ship,paper,0.8888888888888888,0.2222222222222222,0.2222222222222222,0.6666666666666666,"{'combination': 'paper ship', 'modifier': 'paper'}",paper ship,paper,0.8888888888888888,0.2222222222222222,0.2222222222222222,0.6666666666666666
Squids are as real as talking sponges.,talking sponges,sponge,talk,not real,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 1)","(1, 3, 2)",0.6666666666666667,1.0,0.0,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""porcelain sponge"", ""modifier"": ""porcelain""}']","['{""combination"": ""paper sponge"", ""modifier"": ""paper""}']","['{""combination"": ""shadow sponge"", ""modifier"": ""shadow""}']","{'combination': 'porcelain sponge', 'modifier': 'porcelain'}",porcelain sponge,porcelain,1.0,0.0,0.0,1.0,"{'combination': 'paper sponge', 'modifier': 'paper'}",paper sponge,paper,1.0,0.0,0.0,1.0,"{'combination': 'shadow sponge', 'modifier': 'shadow'}",shadow sponge,shadow,0.8888888888888888,1.0,1.0,0.0
Street lights are droopin like popeye without spinach,popeye without spinach,popeye,spinach,weak,emergent,"(emergent, component, emergent)","(5, 5, 5)","(2, 4, 1)","(1, 5, 1)",0.7777777777777778,0.7777777777777778,0.0,0.0,False,0.0,"['{""combination"": ""retired popeye"", ""modifier"": ""retired""}']","['{""combination"": ""spinachless popeye"", ""modifier"": ""spinachless""}']","['{""combination"": ""spinach-less popeye"", ""modifier"": ""spinach-less""}']","{'combination': 'retired popeye', 'modifier': 'retired'}",retired popeye,retire,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,"{'combination': 'spinachless popeye', 'modifier': 'spinachless'}",spinachless popeye,spinachless,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.7777777777777777,"{'combination': 'spinach-less popeye', 'modifier': 'spinach-less'}",spinach-less popeye,spinach,0.7777777777777778,0.0,0.0,0.7777777777777778
"When wind rushed over her tracks they were blown away like sand over empires, erased forever. ",sand over empires,sand,empire,erased,emergent,"(emergent, emergent, emergent)","(4, 5, 4)","(2, 3, 2)","(3, 4, 3)",0.4444444444444445,0.7777777777777778,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""smooth sand"", ""modifier"": ""smooth""}']","['{""combination"": ""windswept sand"", ""modifier"": ""windswept""}']","['{""combination"": ""footprint sand"", ""modifier"": ""footprint""}']","{'combination': 'smooth sand', 'modifier': 'smooth'}",smooth sand,smooth,0.5555555555555556,0.0,0.3333333333333333,0.22222222222222227,"{'combination': 'windswept sand', 'modifier': 'windswept'}",windswept sand,windswept,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.11111111111111105,"{'combination': 'footprint sand', 'modifier': 'footprint'}",footprint sand,footprint,0.6666666666666666,0.5555555555555556,0.5555555555555556,0.11111111111111105
,day from night,day,night,opposite,emergent,"(component, emergent, emergent)","(5, 5, 5)","(4, 4, 3)","(4, 4, 3)",1.0,1.0,0.0,0.0,False,0.0,"['{""combination"": ""backwards day"", ""modifier"": ""backwards""}']","['{""combination"": ""backwards day"", ""modifier"": ""backwards""}']","['{""combination"": ""backward day"", ""modifier"": ""backward""}']","{'combination': 'backwards day', 'modifier': 'backwards'}",backwards day,backwards,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222,"{'combination': 'backwards day', 'modifier': 'backwards'}",backwards day,backwards,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.2222222222222222,"{'combination': 'backward day', 'modifier': 'backward'}",backward day,backward,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.11111111111111116
It's really like a submarine in space.,a submarine in space,submarine,space,improbable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(4, 2, 4)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""wooden submarine"", ""modifier"": ""wooden""}']","['{""combination"": ""flying submarine"", ""modifier"": ""flying""}']","['{""combination"": ""flying submarine"", ""modifier"": ""flying""}']","{'combination': 'wooden submarine', 'modifier': 'wooden'}",wooden submarine,wooden,1.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,"{'combination': 'flying submarine', 'modifier': 'flying'}",flying submarine,fly,0.8888888888888888,0.1111111111111111,0.1111111111111111,0.7777777777777777,"{'combination': 'flying submarine', 'modifier': 'flying'}",flying submarine,fly,1.0,0.2222222222222222,0.2222222222222222,0.7777777777777778
He spoke Boriss name like its syllables were as bitter as a dissolving pill.,a dissolving pill,pill,dissolve,fast-acting,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 2)","(4, 4, 5)",0.2222222222222222,0.7777777777777778,0.3333333333333333,0.5555555555555556,False,0.5555555555555556,"['{""combination"": ""effervescent pill"", ""modifier"": ""effervescent""}']","['{""combination"": ""effervescent pill"", ""modifier"": ""effervescent""}']","['{""combination"": ""sublingual pill"", ""modifier"": ""sublingual""}']","{'combination': 'effervescent pill', 'modifier': 'effervescent'}",effervescent pill,effervescent,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'effervescent pill', 'modifier': 'effervescent'}",effervescent pill,effervescent,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'sublingual pill', 'modifier': 'sublingual'}",sublingual pill,sublingual,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.11111111111111116
The pilot got it under control but it seemed that they were being tossed around like popcorn in a popper.,popcorn in a popper,popcorn,popper,tossed around,emergent,"(component, emergent, emergent)","(4, 5, 5)","(3, 4, 4)","(3, 4, 3)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""restless popcorn"", ""modifier"": ""restless""}']","['{""combination"": ""loose popcorn"", ""modifier"": ""loose""}']","['{""combination"": ""loose popcorn"", ""modifier"": ""loose""}']","{'combination': 'restless popcorn', 'modifier': 'restless'}",restless popcorn,restless,1.0,0.4444444444444444,0.4444444444444444,0.5555555555555556,"{'combination': 'loose popcorn', 'modifier': 'loose'}",loose popcorn,loose,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222,"{'combination': 'loose popcorn', 'modifier': 'loose'}",loose popcorn,loose,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.2222222222222222
"He clears his throat, the obvious pain of it still deep like a knife in the back. ",a knife in the back,knife,back,betrayal,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 3, 2)","(2, 3, 2)",0.5555555555555556,0.8888888888888888,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""hidden knife"", ""modifier"": ""hidden""}']","['{""combination"": ""hidden knife"", ""modifier"": ""hidden""}']","['{""combination"": ""hidden knife"", ""modifier"": ""hidden""}']","{'combination': 'hidden knife', 'modifier': 'hidden'}",hidden knife,hide,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'hidden knife', 'modifier': 'hidden'}",hidden knife,hide,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.5555555555555556,"{'combination': 'hidden knife', 'modifier': 'hidden'}",hidden knife,hide,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445
That's about as realistic as a fish on a bicycle.,a fish on a bicycle,fish,bicycle,improbable,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 1, 3)","(1, 1, 3)",1.0,1.0,0.0,0.0,False,0.0,"['{""combination"": ""talking fish"", ""modifier"": ""talking""}']","['{""combination"": ""square fish"", ""modifier"": ""square""}']","['{""combination"": ""feathered fish"", ""modifier"": ""feathered""}']","{'combination': 'talking fish', 'modifier': 'talking'}",talking fish,talk,1.0,0.1111111111111111,0.1111111111111111,0.8888888888888888,"{'combination': 'square fish', 'modifier': 'square'}",square fish,square,1.0,0.0,0.0,1.0,"{'combination': 'feathered fish', 'modifier': 'feathered'}",feathered fish,feather,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666667
Is that sort of like a moo point?,a moo point,point,moo,irrelevant,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(2, 2, 1)","(1, 1, 1)",0.6666666666666667,1.0,0.3333333333333333,0.0,False,0.3333333333333333,"['{""combination"": ""random point"", ""modifier"": ""random""}']","['{""combination"": ""random point"", ""modifier"": ""random""}']","['{""combination"": ""random point"", ""modifier"": ""random""}']","{'combination': 'random point', 'modifier': 'random'}",random point,random,0.3333333333333333,1.0,1.0,0.0,"{'combination': 'random point', 'modifier': 'random'}",random point,random,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.22222222222222227,"{'combination': 'random point', 'modifier': 'random'}",random point,random,1.0,0.0,0.3333333333333333,0.6666666666666667
,the elephant in the room,elephant,room,ignored,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 2, 2)",0.5555555555555556,0.8888888888888888,0.2222222222222222,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""quiet elephant"", ""modifier"": ""quiet""}']","['{""combination"": ""ordinary elephant"", ""modifier"": ""ordinary""}']","['{""combination"": ""quiet elephant"", ""modifier"": ""quiet""}']","{'combination': 'quiet elephant', 'modifier': 'quiet'}",quiet elephant,quiet,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'ordinary elephant', 'modifier': 'ordinary'}",ordinary elephant,ordinary,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'quiet elephant', 'modifier': 'quiet'}",quiet elephant,quiet,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.0
"Much like the great question, Who would win in a fight between The Incredible Hulk and the Juggernaut, the answer is of course, it depends who is writing it.",the great question,question,great,philosophical,emergent,"(emergent, emergent, emergent)","(5, 5, 4)","(4, 4, 3)","(3, 2, 2)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""deep question"", ""modifier"": ""deep""}']","['{""combination"": ""eternal question"", ""modifier"": ""eternal""}']","['{""combination"": ""deep question"", ""modifier"": ""deep""}']","{'combination': 'deep question', 'modifier': 'deep'}",deep question,deep,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'eternal question', 'modifier': 'eternal'}",eternal question,eternal,1.0,0.8888888888888888,0.8888888888888888,0.11111111111111116,"{'combination': 'deep question', 'modifier': 'deep'}",deep question,deep,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.11111111111111116
Christian values is about as meaningful as the flavor of water.,the flavor of water,flavor,water,lacking in significance,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 2, 1)","(4, 1, 1)",0.5555555555555556,0.7777777777777778,0.2222222222222222,0.0,False,0.2222222222222222,"['{""combination"": ""subtle flavor"", ""modifier"": ""subtle""}']","['{""combination"": ""weak flavor"", ""modifier"": ""weak""}']","['{""combination"": ""trace flavor"", ""modifier"": ""trace""}']","{'combination': 'subtle flavor', 'modifier': 'subtle'}",subtle flavor,subtle,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'weak flavor', 'modifier': 'weak'}",weak flavor,weak,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'trace flavor', 'modifier': 'trace'}",trace flavor,trace,0.7777777777777778,0.5555555555555556,0.5555555555555556,0.2222222222222222
"there , as obvious as a two headed calf , was a large caliber hand gun .",a two headed calf,calf,head,uncommon,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(1, 2, 2)","(1, 2, 1)",0.7777777777777778,1.0,0.2222222222222222,0.0,False,0.2222222222222222,"['{""combination"": ""blue calf"", ""modifier"": ""blue""}']","['{""combination"": ""golden calf"", ""modifier"": ""golden""}']","['{""combination"": ""blue calf"", ""modifier"": ""blue""}']","{'combination': 'blue calf', 'modifier': 'blue'}",blue calf,blue,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'golden calf', 'modifier': 'golden'}",golden calf,golden,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556,"{'combination': 'blue calf', 'modifier': 'blue'}",blue calf,blue,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.5555555555555556
"He was wearing black overalls, boots and and a white and black stripped shirt underneath like a prisoner from a cartoon. ",a prisoner from a cartoon,prisoner,cartoon,white striped shirt,emergent,"(emergent, emergent, emergent)","(4, 4, 5)","(2, 3, 3)","(3, 3, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""classic prisoner"", ""modifier"": ""classic""}']","['{""combination"": ""classic prisoner"", ""modifier"": ""classic""}']","['{""combination"": ""traditional prisoner"", ""modifier"": ""traditional""}']","{'combination': 'classic prisoner', 'modifier': 'classic'}",classic prisoner,classic,0.0,0.5555555555555556,0.5555555555555556,0.0,"{'combination': 'classic prisoner', 'modifier': 'classic'}",classic prisoner,classic,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'traditional prisoner', 'modifier': 'traditional'}",traditional prisoner,traditional,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0
"Pluck's a very good thing, but pluck without brains is as useless as an engine without coal.",an engine without coal,engine,coal,powerless,emergent,"(emergent, emergent, component)","(5, 5, 5)","(3, 3, 3)","(3, 4, 4)",0.7777777777777778,1.0,0.0,0.2222222222222222,True,0.2222222222222222,"['{""combination"": ""toy engine"", ""modifier"": ""toy""}']","['{""combination"": ""cold engine"", ""modifier"": ""cold""}']","['{""combination"": ""fake engine"", ""modifier"": ""fake""}']","{'combination': 'toy engine', 'modifier': 'toy'}",toy engine,toy,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'cold engine', 'modifier': 'cold'}",cold engine,cold,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.4444444444444445,"{'combination': 'fake engine', 'modifier': 'fake'}",fake engine,fake,1.0,0.7777777777777778,0.7777777777777778,0.2222222222222222
,a peck in the eye,peck,eye,painful,emergent,"(component, emergent, emergent)","(5, 5, 5)","(3, 3, 3)","(5, 4, 4)",0.5555555555555556,0.8888888888888888,0.3333333333333333,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""sharp peck"", ""modifier"": ""sharp""}']","['{""combination"": ""hard peck"", ""modifier"": ""hard""}']","['{""combination"": ""hard peck"", ""modifier"": ""hard""}']","{'combination': 'sharp peck', 'modifier': 'sharp'}",sharp peck,sharp,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'hard peck', 'modifier': 'hard'}",hard peck,hard,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.22222222222222227,"{'combination': 'hard peck', 'modifier': 'hard'}",hard peck,hard,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
OP you are as useless as a paper condom,a paper condom,condom,paper,ineffective,emergent,"(emergent, emergent, emergent)","(5, 5, 5)","(3, 2, 3)","(5, 5, 2)",0.6666666666666667,1.0,0.1111111111111111,0.3333333333333333,False,0.3333333333333333,"['{""combination"": ""loose condom"", ""modifier"": ""loose""}']","['{""combination"": ""loose condom"", ""modifier"": ""loose""}']","['{""combination"": ""cheap condom"", ""modifier"": ""cheap""}']","{'combination': 'loose condom', 'modifier': 'loose'}",loose condom,loose,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.2222222222222222,"{'combination': 'loose condom', 'modifier': 'loose'}",loose condom,loose,0.8888888888888888,0.5555555555555556,0.5555555555555556,0.33333333333333326,"{'combination': 'cheap condom', 'modifier': 'cheap'}",cheap condom,cheap,0.6666666666666666,0.4444444444444444,0.4444444444444444,0.2222222222222222
"But, even he doesn't have it as bad as the peeing on the snow and making children think it's yellow snow and making them eat it and then laughing fairy.",the peeing on the snow,peeing,snow,prankish,emergent,"(emergent, emergent, emergent)","(4, 4, 3)","(3, 4, 2)","(2, 1, 2)",0.1111111111111111,0.3333333333333333,0.2222222222222222,0.2222222222222222,False,0.2222222222222222,"['{""combination"": ""fake peeing"", ""modifier"": ""fake""}']","['{""combination"": ""drive-through peeing"", ""modifier"": ""drive-through""}']","['{""combination"": ""fake peeing"", ""modifier"": ""fake""}']","{'combination': 'fake peeing', 'modifier': 'fake'}",fake peeing,fake,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0,"{'combination': 'drive-through peeing', 'modifier': 'drive-through'}",drive-through peeing,drive,0.7777777777777778,0.1111111111111111,0.2222222222222222,0.5555555555555556,"{'combination': 'fake peeing', 'modifier': 'fake'}",fake peeing,fake,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.0
