sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_cancellation,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt4o_relevance,meta.toxicity,meta.modifier_gpt-4o_relevance,meta.gpt-4o_indiv_max,Qwen2.5-72B-Instruct_cot_0_generated_,Qwen2.5-72B-Instruct_cot_1_generated_,Qwen2.5-72B-Instruct_cot_2_generated_,Qwen2.5-72B-Instruct_cot_0_generated,Qwen2.5-72B-Instruct_cot_0_property,Qwen2.5-72B-Instruct_cot_0_combination_relevance,Qwen2.5-72B-Instruct_cot_0_root_relevance,Qwen2.5-72B-Instruct_cot_0_modifier_relevance,Qwen2.5-72B-Instruct_cot_0_indiv_max,Qwen2.5-72B-Instruct_cot_0_cancellation,Qwen2.5-72B-Instruct_cot_1_generated,Qwen2.5-72B-Instruct_cot_1_property,Qwen2.5-72B-Instruct_cot_1_combination_relevance,Qwen2.5-72B-Instruct_cot_1_root_relevance,Qwen2.5-72B-Instruct_cot_1_modifier_relevance,Qwen2.5-72B-Instruct_cot_1_indiv_max,Qwen2.5-72B-Instruct_cot_1_cancellation,Qwen2.5-72B-Instruct_cot_2_generated,Qwen2.5-72B-Instruct_cot_2_property,Qwen2.5-72B-Instruct_cot_2_combination_relevance,Qwen2.5-72B-Instruct_cot_2_root_relevance,Qwen2.5-72B-Instruct_cot_2_modifier_relevance,Qwen2.5-72B-Instruct_cot_2_indiv_max,Qwen2.5-72B-Instruct_cot_2_cancellation
Of what is called business and its management he was as innocent as a babe in arms.,a babe in arms,babe,arm,muscular,canceled,"(canceled, canceled, others)","(1, 1, 1)","(1, 1, 1)","(4, 4, 4)",0.3333333333333333,0.0,0.0,1.0,False,0.3333333333333333,0.3333333333333333,"['{""property"": ""independent""}']","['{""property"": ""independent""}']","['{""property"": ""independent""}']",{'property': 'independent'},independent,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,{'property': 'independent'},independent,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,{'property': 'independent'},independent,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333
,blood in the water,blood,water,constituent of the circulatory system,canceled,"(canceled, others, canceled)","(2, 2, 1)","(5, 3, 5)","(1, 2, 1)",1.0,0.0,1.0,,False,1.0,1.0,"['{""property"": ""drinkable""}']","['{""property"": ""sterile""}']","['{""property"": ""drinkable""}']",{'property': 'drinkable'},drinkable,0.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,{'property': 'sterile'},sterile,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'drinkable'},drinkable,0.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556
But that was really very like a tap at the window!,a tap at the window,tap,window,hard,canceled,"(canceled, others, canceled)","(2, 3, 2)","(3, 2, 3)","(2, 1, 2)",0.0,0.3333333333333333,0.3333333333333333,0.877777778,False,0.3333333333333333,0.3333333333333333,"['{""property"": ""solid""}']","['{""property"": ""solid""}']","['{""property"": ""solid""}']",{'property': 'solid'},solid,0.0,1.0,0.8888888888888888,1.0,1.0,{'property': 'solid'},solid,0.0,1.0,0.8888888888888888,1.0,1.0,{'property': 'solid'},solid,0.0,1.0,0.8888888888888888,1.0,1.0
"They suit you, Asher, but you still go in at the waist, and brown trousers look well on legs as straight as billiard cues.",billiard cues,cues,billiard,indicator,canceled,"(canceled, canceled, canceled)","(1, 2, 1)","(5, 4, 4)","(1, 2, 1)",0.6666666666666667,0.1111111111111111,0.7777777777777778,,False,0.1111111111111111,0.7777777777777778,"['{""property"": ""portable""}']","['{""property"": ""flexible""}']","['{""property"": ""flexible""}']",{'property': 'portable'},portable,0.8888888888888888,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.0,{'property': 'flexible'},flexible,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.22222222222222227,{'property': 'flexible'},flexible,0.3333333333333333,0.5555555555555556,0.0,0.5555555555555556,0.22222222222222227
"He put it in his mouth and chewed on it a while, but found it as tasteless as cold codfish.",cold codfish,codfish,cold,refresh,canceled,"(canceled, others, canceled)","(2, 1, 1)","(1, 1, 1)","(4, 1, 1)",0.4444444444444445,0.1111111111111111,0.0,0.644444444,False,0.5555555555555556,0.5555555555555556,"['{""property"": ""warm""}']","['{""property"": ""warm""}']","['{""property"": ""warm""}']",{'property': 'warm'},warm,0.0,0.0,0.0,0.0,0.0,{'property': 'warm'},warm,0.0,0.0,0.0,0.0,0.0,{'property': 'warm'},warm,0.0,0.0,0.0,0.0,0.0
"her form was beginning to break up , fading in and out like a weak hologram .",a weak hologram,hologram,weak,cool,canceled,"(canceled, canceled, canceled)","(2, 2, 2)","(4, 4, 4)","(2, 1, 1)",0.4444444444444445,0.3333333333333333,0.7777777777777778,0.0,False,0.0,0.7777777777777778,"['{""property"": ""vivid""}']","['{""property"": ""vivid""}']","['{""property"": ""vivid""}']",{'property': 'vivid'},vivid,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,{'property': 'vivid'},vivid,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,{'property': 'vivid'},vivid,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222
"In the first, one constructs the facts to suit the defects in the law, and if executed with any degree of intelligence, the criminal actor has nothing whatever to fear, and the law is as harmless as a painted devil.",a painted devil,devil,paint,dry,canceled,"(canceled, component, canceled)","(1, 4, 2)","(1, 1, 1)","(3, 5, 4)",0.0,1.0,0.0,0.9,False,0.3333333333333333,0.3333333333333333,"['{""property"": ""natural""}']","['{""property"": ""malevolent""}']","['{""property"": ""sinister""}']",{'property': 'natural'},natural,0.0,0.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,{'property': 'malevolent'},malevolent,0.5555555555555556,1.0,0.0,1.0,0.4444444444444444,{'property': 'sinister'},sinister,0.5555555555555556,0.8888888888888888,0.0,0.8888888888888888,0.33333333333333326
"And this is why it is impossible to feel that skilled shooting or foxhunting are as abominable as rabbit coursing, harehunting with beagles, or otterhunting.",rabbit coursing,coursing,rabbit,playful,canceled,"(canceled, component, canceled)","(2, 3, 2)","(2, 3, 2)","(4, 5, 4)",0.0,0.6666666666666666,0.5555555555555556,1.0,False,0.5555555555555556,0.5555555555555556,"['{""property"": ""vegetarian""}']","['{""property"": ""domesticated""}']","['{""property"": ""domesticated""}']",{'property': 'vegetarian'},vegetarian,0.0,0.0,1.0,1.0,1.0,{'property': 'domesticated'},domesticated,0.2222222222222222,0.0,0.5555555555555556,0.5555555555555556,0.33333333333333337,{'property': 'domesticated'},domesticated,0.2222222222222222,0.0,0.5555555555555556,0.5555555555555556,0.33333333333333337
"Its not as good as not burning coal, but its a profitable use of a formerly fairly useless by product.",not burning coal,coal,burn,fossilize,canceled,"(canceled, canceled, component)","(1, 1, 3)","(3, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,0.966666667,False,0.0,1.0,"['{""property"": ""smoking""}']","['{""property"": ""smoking""}']","['{""property"": ""smoking""}']",{'property': 'smoking'},smoking,0.0,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'smoking'},smoking,0.0,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'smoking'},smoking,0.0,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.5555555555555556
"The night was as black as the interior of a camera, save whenas by the opening of a snapshot shutteran instantaneous view of the valley was fixed on Katherine's startled brain by the lightning ripping in fiery fissures down the sky.",the interior of a camera,interior,camera,focus,canceled,"(canceled, canceled, component)","(1, 1, 4)","(1, 1, 3)","(5, 4, 4)",0.4444444444444444,0.5555555555555556,0.3333333333333333,0.944444444,False,1.0,1.0,"['{""property"": ""external""}']","['{""property"": ""outdoor""}']","['{""property"": ""outdoor""}']",{'property': 'external'},external,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'outdoor'},outdoor,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'outdoor'},outdoor,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
"kind of like stringy steak , said dmitri around a mouthful of wolf .",stringy steak,steak,stringy,good,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 4, 5)","(2, 2, 2)",0.4444444444444445,0.1111111111111111,0.5555555555555556,0.2,False,0.1111111111111111,0.5555555555555556,"['{""property"": ""tender""}']","['{""property"": ""tender""}']","['{""property"": ""tender""}']",{'property': 'tender'},tender,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'tender'},tender,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'tender'},tender,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556
