sentence,combination,root,modifier,property,human_label_majority,meta.human_labels,meta.combination_human_relevance,meta.root_human_relevance,meta.modifier_human_relevance,meta.gpt-4o_cancellation,meta.combination_gpt-4o_relevance,meta.root_gpt-4o_relevance,meta.modifier_gpt4o_relevance,meta.toxicity,meta.modifier_gpt-4o_relevance,meta.gpt-4o_indiv_max,Meta-Llama-3.1-70B-Instruct_cot_0_generated_,Meta-Llama-3.1-70B-Instruct_cot_1_generated_,Meta-Llama-3.1-70B-Instruct_cot_2_generated_,Meta-Llama-3.1-70B-Instruct_cot_0_generated,Meta-Llama-3.1-70B-Instruct_cot_0_property,Meta-Llama-3.1-70B-Instruct_cot_0_combination_relevance,Meta-Llama-3.1-70B-Instruct_cot_0_root_relevance,Meta-Llama-3.1-70B-Instruct_cot_0_modifier_relevance,Meta-Llama-3.1-70B-Instruct_cot_0_indiv_max,Meta-Llama-3.1-70B-Instruct_cot_0_cancellation,Meta-Llama-3.1-70B-Instruct_cot_1_generated,Meta-Llama-3.1-70B-Instruct_cot_1_property,Meta-Llama-3.1-70B-Instruct_cot_1_combination_relevance,Meta-Llama-3.1-70B-Instruct_cot_1_root_relevance,Meta-Llama-3.1-70B-Instruct_cot_1_modifier_relevance,Meta-Llama-3.1-70B-Instruct_cot_1_indiv_max,Meta-Llama-3.1-70B-Instruct_cot_1_cancellation,Meta-Llama-3.1-70B-Instruct_cot_2_generated,Meta-Llama-3.1-70B-Instruct_cot_2_property,Meta-Llama-3.1-70B-Instruct_cot_2_combination_relevance,Meta-Llama-3.1-70B-Instruct_cot_2_root_relevance,Meta-Llama-3.1-70B-Instruct_cot_2_modifier_relevance,Meta-Llama-3.1-70B-Instruct_cot_2_indiv_max,Meta-Llama-3.1-70B-Instruct_cot_2_cancellation
"As feeble as my escape attempt was i decide he was right, Danny was about as coordinated as a wedding in vegas. ",a wedding in vegas,wedding,vegas,tradition,canceled,"(others, canceled, canceled)","(3, 2, 3)","(5, 5, 5)","(2, 2, 2)",0.5555555555555556,0.3333333333333333,0.8888888888888888,,False,0.2222222222222222,0.8888888888888888,"['{""property"": ""long-planned""}']","['{""property"": ""long-planned""}']","['{""property"": ""long-planned""}']",{'property': 'long-planned'},long-planned,0.1111111111111111,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.6666666666666667,{'property': 'long-planned'},long-planned,0.2222222222222222,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.5555555555555556,{'property': 'long-planned'},long-planned,0.2222222222222222,0.7777777777777778,0.3333333333333333,0.7777777777777778,0.5555555555555556
"However, there is always a little staff, consisting of a score of women, who represent the grace, and charm, and beauty of Paris, which women, after ten or twelve years service, pass into the reserve, just like the old generals.",the old generals,general,old,unspecific,canceled,"(canceled, canceled, canceled)","(1, 2, 1)","(5, 5, 5)","(2, 1, 1)",0.4444444444444444,0.5555555555555556,1.0,0.733333333,False,1.0,1.0,"['{""property"": ""youthful""}']","['{""property"": ""young""}']","['{""property"": ""youthful""}']",{'property': 'youthful'},youthful,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,{'property': 'young'},young,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,{'property': 'youthful'},youthful,0.0,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111
,a cardboard hammer,hammer,cardboard,metal,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 4, 5)","(1, 1, 1)",0.8888888888888888,0.0,0.8888888888888888,,False,0.0,0.8888888888888888,"['{""property"": ""durable""}']","['{""property"": ""durable""}']","['{""property"": ""durable""}']",{'property': 'durable'},durable,0.0,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.7777777777777778,{'property': 'durable'},durable,0.0,0.7777777777777778,0.2222222222222222,0.7777777777777778,0.7777777777777778,{'property': 'durable'},durable,0.0,0.8888888888888888,0.2222222222222222,0.8888888888888888,0.8888888888888888
Of what is called business and its management he was as innocent as a babe in arms.,a babe in arms,babe,arm,muscular,canceled,"(canceled, canceled, others)","(1, 1, 1)","(1, 1, 1)","(4, 4, 4)",0.3333333333333333,0.0,0.0,1.0,False,0.3333333333333333,0.3333333333333333,"['{""property"": ""independent""}']","['{""property"": ""independent""}']","['{""property"": ""independent""}']",{'property': 'independent'},independent,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'independent'},independent,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,{'property': 'independent'},independent,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333
,blood in the water,blood,water,constituent of the circulatory system,canceled,"(canceled, others, canceled)","(2, 2, 1)","(5, 3, 5)","(1, 2, 1)",1.0,0.0,1.0,,False,1.0,1.0,"['{""property"": ""potable""}']","['{""property"": ""potable""}']","['{""property"": ""potable""}']",{'property': 'potable'},potable,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'potable'},potable,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'potable'},potable,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
But that was really very like a tap at the window!,a tap at the window,tap,window,hard,canceled,"(canceled, others, canceled)","(2, 3, 2)","(3, 2, 3)","(2, 1, 2)",0.0,0.3333333333333333,0.3333333333333333,0.877777778,False,0.3333333333333333,0.3333333333333333,"['{""property"": ""audible""}']","['{""property"": ""audible""}']","['{""property"": ""loud""}']",{'property': 'audible'},audible,0.7777777777777778,0.5555555555555556,0.0,0.5555555555555556,0.0,{'property': 'audible'},audible,0.7777777777777778,0.5555555555555556,0.0,0.5555555555555556,0.0,{'property': 'loud'},loud,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
"They suit you, Asher, but you still go in at the waist, and brown trousers look well on legs as straight as billiard cues.",billiard cues,cues,billiard,indicator,canceled,"(canceled, canceled, canceled)","(1, 2, 1)","(5, 4, 4)","(1, 2, 1)",0.6666666666666667,0.1111111111111111,0.7777777777777778,,False,0.1111111111111111,0.7777777777777778,"['{""property"": ""portable""}']","['{""property"": ""fashionable""}']","['{""property"": ""portable""}']",{'property': 'portable'},portable,0.8888888888888888,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.0,{'property': 'fashionable'},fashionable,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.1111111111111111,{'property': 'portable'},portable,0.8888888888888888,0.5555555555555556,0.1111111111111111,0.5555555555555556,0.0
"He put it in his mouth and chewed on it a while, but found it as tasteless as cold codfish.",cold codfish,codfish,cold,refresh,canceled,"(canceled, others, canceled)","(2, 1, 1)","(1, 1, 1)","(4, 1, 1)",0.4444444444444445,0.1111111111111111,0.0,0.644444444,False,0.5555555555555556,0.5555555555555556,"['{""property"": ""warm""}']","['{""property"": ""warm-blooded""}']","['{""property"": ""warm-blooded""}']",{'property': 'warm'},warm,0.0,0.0,0.0,0.0,0.0,{'property': 'warm-blooded'},warm-blooded,0.0,0.0,0.0,0.0,0.0,{'property': 'warm-blooded'},warm-blooded,0.0,0.0,0.0,0.0,0.0
"her form was beginning to break up , fading in and out like a weak hologram .",a weak hologram,hologram,weak,cool,canceled,"(canceled, canceled, canceled)","(2, 2, 2)","(4, 4, 4)","(2, 1, 1)",0.4444444444444445,0.3333333333333333,0.7777777777777778,0.0,False,0.0,0.7777777777777778,"['{""property"": ""convincing""}']","['{""property"": ""solid""}']","['{""property"": ""tangible""}']",{'property': 'convincing'},convincing,0.1111111111111111,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,{'property': 'solid'},solid,0.0,0.0,0.0,0.0,0.0,{'property': 'tangible'},tangible,0.0,0.0,0.0,0.0,0.0
"In the first, one constructs the facts to suit the defects in the law, and if executed with any degree of intelligence, the criminal actor has nothing whatever to fear, and the law is as harmless as a painted devil.",a painted devil,devil,paint,dry,canceled,"(canceled, component, canceled)","(1, 4, 2)","(1, 1, 1)","(3, 5, 4)",0.0,1.0,0.0,0.9,False,0.3333333333333333,0.3333333333333333,"['{""property"": ""evil""}']","['{""property"": ""evil""}']","['{""property"": ""evil""}']",{'property': 'evil'},evil,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,{'property': 'evil'},evil,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556,{'property': 'evil'},evil,0.3333333333333333,0.8888888888888888,0.0,0.8888888888888888,0.5555555555555556
"And this is why it is impossible to feel that skilled shooting or foxhunting are as abominable as rabbit coursing, harehunting with beagles, or otterhunting.",rabbit coursing,coursing,rabbit,playful,canceled,"(canceled, component, canceled)","(2, 3, 2)","(2, 3, 2)","(4, 5, 4)",0.0,0.6666666666666666,0.5555555555555556,1.0,False,0.5555555555555556,0.5555555555555556,"['{""property"": ""gentle""}']","['{""property"": ""harmless""}']","['{""property"": ""leisurely""}']",{'property': 'gentle'},gentle,0.0,0.0,0.7777777777777778,0.7777777777777778,0.7777777777777778,{'property': 'harmless'},harmless,0.2222222222222222,0.1111111111111111,0.8888888888888888,0.8888888888888888,0.6666666666666666,{'property': 'leisurely'},leisurely,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
"Its not as good as not burning coal, but its a profitable use of a formerly fairly useless by product.",not burning coal,coal,burn,fossilize,canceled,"(canceled, canceled, component)","(1, 1, 3)","(3, 5, 5)","(1, 1, 1)",1.0,0.0,1.0,0.966666667,False,0.0,1.0,"['{""property"": ""flammable""}']","['{""property"": ""flammable""}']","['{""property"": ""flammable""}']",{'property': 'flammable'},flammable,0.0,0.8888888888888888,1.0,1.0,1.0,{'property': 'flammable'},flammable,0.0,0.8888888888888888,1.0,1.0,1.0,{'property': 'flammable'},flammable,0.0,0.8888888888888888,1.0,1.0,1.0
"The night was as black as the interior of a camera, save whenas by the opening of a snapshot shutteran instantaneous view of the valley was fixed on Katherine's startled brain by the lightning ripping in fiery fissures down the sky.",the interior of a camera,interior,camera,focus,canceled,"(canceled, canceled, component)","(1, 1, 4)","(1, 1, 3)","(5, 4, 4)",0.4444444444444444,0.5555555555555556,0.3333333333333333,0.944444444,False,1.0,1.0,"['{""property"": ""visible""}']","['{""property"": ""visible""}']","['{""property"": ""inhabitable""}']",{'property': 'visible'},visible,0.0,0.3333333333333333,0.5555555555555556,0.5555555555555556,0.5555555555555556,{'property': 'visible'},visible,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,{'property': 'inhabitable'},inhabitable,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556
"kind of like stringy steak , said dmitri around a mouthful of wolf .",stringy steak,steak,stringy,good,canceled,"(canceled, canceled, canceled)","(1, 1, 1)","(4, 4, 5)","(2, 2, 2)",0.4444444444444445,0.1111111111111111,0.5555555555555556,0.2,False,0.1111111111111111,0.5555555555555556,"['{""property"": ""tender""}']","['{""property"": ""tender""}']","['{""property"": ""tender""}']",{'property': 'tender'},tender,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'tender'},tender,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556,{'property': 'tender'},tender,0.0,0.5555555555555556,0.0,0.5555555555555556,0.5555555555555556
